id,daily_report_date,daily_report_timing,project_boq_scope_id,project_id,request_date,used_material,line_id
2308,12/06/2025,evening,135,253,,0,55
2309,12/06/2025,evening,133,253,,0,57
2310,12/06/2025,evening,128,253,,0,59
2311,12/06/2025,evening,127,253,,0,60
2312,12/06/2025,evening,134,253,,0,62
2313,12/06/2025,evening,131,253,,0,65
2314,12/06/2025,evening,132,253,,0,74
2315,12/06/2025,evening,136,253,,0,162
2316,12/06/2025,evening,154,254,,0,102
2317,12/06/2025,evening,153,254,,0,103
2318,12/06/2025,evening,155,254,,0,107
2319,12/06/2025,evening,152,254,,0,113
2320,12/06/2025,evening,159,254,,0,117
2321,12/06/2025,evening,160,254,,0,121
2322,12/06/2025,evening,167,254,,0,2
2323,12/06/2025,evening,178,254,,0,5
2324,12/06/2025,evening,176,254,,0,17
2325,12/06/2025,evening,177,254,,0,165
2326,12/06/2025,evening,170,254,,0,21
2327,12/06/2025,evening,172,254,,0,28
2328,12/06/2025,evening,175,254,,0,31
2329,12/06/2025,evening,171,254,,0,35
2330,12/06/2025,evening,180,254,,0,152
2331,12/06/2025,evening,168,254,,0,156
2332,12/06/2025,evening,169,254,,0,157
2333,12/06/2025,evening,173,254,,0,163
2334,12/06/2025,evening,174,254,,0,164
2335,12/06/2025,evening,179,254,,0,166
2336,12/06/2025,evening,181,254,,0,167
2337,12/06/2025,evening,156,254,,0,49
2338,12/06/2025,evening,165,254,,0,55
2339,12/06/2025,evening,163,254,,0,57
2340,12/06/2025,evening,158,254,,0,59
2341,12/06/2025,evening,157,254,,0,60
2342,12/06/2025,evening,154,254,,0,102
2343,12/06/2025,evening,164,254,,0,62
2344,12/06/2025,evening,153,254,,0,103
2345,12/06/2025,evening,161,254,,0,65
2346,12/06/2025,evening,155,254,,0,107
2347,12/06/2025,evening,162,254,,0,74
2348,12/06/2025,evening,152,254,,0,113
2349,12/06/2025,evening,166,254,,0,162
2350,12/06/2025,evening,159,254,,0,117
2351,12/06/2025,evening,160,254,,0,121
2352,12/06/2025,evening,167,254,,0,2
2353,12/06/2025,evening,178,254,,0,5
2354,12/06/2025,evening,176,254,,0,17
2355,12/06/2025,evening,177,254,,0,165
2356,12/06/2025,evening,170,254,,0,21
2357,12/06/2025,evening,172,254,,0,28
2358,12/06/2025,evening,175,254,,0,31
2359,12/06/2025,evening,171,254,,0,35
2360,12/06/2025,evening,180,254,,0,152
2361,12/06/2025,evening,168,254,,0,156
2362,12/06/2025,evening,169,254,,0,157
2363,12/06/2025,evening,173,254,,0,163
2364,12/06/2025,evening,174,254,,0,164
2365,12/06/2025,evening,179,254,,0,166
2366,12/06/2025,evening,181,254,,0,167
2367,12/06/2025,evening,156,254,,0,49
2368,12/06/2025,evening,165,254,,0,55
2369,12/06/2025,evening,163,254,,0,57
2370,12/06/2025,evening,158,254,,0,59
2371,12/06/2025,evening,157,254,,0,60
2372,12/06/2025,evening,164,254,,0,62
2373,12/06/2025,evening,161,254,,0,65
2374,12/06/2025,evening,162,254,,0,74
2375,12/06/2025,evening,166,254,,0,162
2376,12/06/2025,evening,62,250,,0,101
2377,12/06/2025,evening,61,250,,0,106
2378,12/06/2025,evening,69,250,,0,107
2379,12/06/2025,evening,66,250,,0,113
2380,12/06/2025,evening,65,250,,0,117
2381,12/06/2025,evening,64,250,,0,121
2382,12/06/2025,evening,72,250,,0,2
2383,12/06/2025,evening,68,250,,0,57
2384,12/06/2025,evening,70,250,,0,59
2385,12/06/2025,evening,71,250,,0,62
2386,12/06/2025,evening,67,250,,0,77
2387,12/06/2025,evening,63,250,,0,143
2388,12/06/2025,evening,73,252,,0,101
2389,12/06/2025,evening,79,252,,0,107
2390,12/06/2025,evening,76,252,,0,113
2391,12/06/2025,evening,75,252,,0,117
2392,12/06/2025,evening,74,252,,0,121
2393,12/06/2025,evening,86,252,,0,1
2394,12/06/2025,evening,81,252,,0,2
2395,12/06/2025,evening,87,252,,0,3
2396,12/06/2025,evening,89,252,,80,5
2397,12/06/2025,evening,90,252,,0,7
2398,12/06/2025,evening,88,252,,0,16
2399,12/06/2025,evening,97,252,,0,20
2400,12/06/2025,evening,95,252,,0,21
2401,12/06/2025,evening,100,252,,6,31
2402,12/06/2025,evening,102,252,,0,32
2403,12/06/2025,evening,94,252,,0,35
2404,12/06/2025,evening,91,252,,0,45
2405,12/06/2025,evening,98,252,,0,131
2406,12/06/2025,evening,92,252,,0,146
2407,12/06/2025,evening,93,252,,0,147
2408,12/06/2025,evening,96,252,,0,148
2409,12/06/2025,evening,99,252,,0,149
2410,12/06/2025,evening,101,252,,0,150
2411,12/06/2025,evening,103,252,,0,152
2412,12/06/2025,evening,104,252,,999,153
2413,12/06/2025,evening,105,252,,0,154
2414,12/06/2025,evening,106,252,,0,155
2415,12/06/2025,evening,107,252,,0,156
2416,12/06/2025,evening,108,252,,0,157
2417,12/06/2025,evening,109,252,,0,158
2418,12/06/2025,evening,78,252,,0,57
2419,12/06/2025,evening,80,252,,0,59
2420,12/06/2025,evening,85,252,,0,75
2421,12/06/2025,evening,77,252,,0,77
2422,12/06/2025,evening,83,252,,0,130
2423,12/06/2025,evening,84,252,,0,140
2424,12/06/2025,evening,82,252,,0,144
2425,13/06/2025,evening,62,250,,3,101
2426,13/06/2025,evening,61,250,,0,106
2427,13/06/2025,evening,69,250,,0,107
2428,13/06/2025,evening,66,250,,0,113
2429,13/06/2025,evening,65,250,,0,117
2430,13/06/2025,evening,64,250,,0,121
2431,13/06/2025,evening,72,250,,0,2
2432,13/06/2025,evening,68,250,,0,57
2433,13/06/2025,evening,70,250,,0,59
2434,13/06/2025,evening,71,250,,0,62
2435,13/06/2025,evening,67,250,,0,77
2436,13/06/2025,evening,63,250,,0,143
2437,13/06/2025,evening,73,252,,0,101
2438,13/06/2025,evening,79,252,,0,107
2439,13/06/2025,evening,76,252,,0,113
2440,13/06/2025,evening,75,252,,0,117
2441,13/06/2025,evening,74,252,,0,121
2442,13/06/2025,evening,86,252,,0,1
2443,13/06/2025,evening,81,252,,0,2
2444,13/06/2025,evening,87,252,,0,3
2445,13/06/2025,evening,89,252,,130,5
2446,13/06/2025,evening,90,252,,0,7
2447,13/06/2025,evening,88,252,,0,16
2448,13/06/2025,evening,97,252,,0,20
2449,13/06/2025,evening,95,252,,0,21
2450,13/06/2025,evening,100,252,,12,31
2451,13/06/2025,evening,102,252,,0,32
2452,13/06/2025,evening,94,252,,0,35
2453,13/06/2025,evening,91,252,,0,45
2454,13/06/2025,evening,98,252,,0,131
2455,13/06/2025,evening,92,252,,0,146
2456,13/06/2025,evening,93,252,,0,147
2457,13/06/2025,evening,96,252,,0,148
2458,13/06/2025,evening,99,252,,0,149
2459,13/06/2025,evening,101,252,,0,150
2460,13/06/2025,evening,103,252,,0,152
2461,13/06/2025,evening,104,252,,999,153
2462,13/06/2025,evening,105,252,,0,154
2463,13/06/2025,evening,106,252,,0,155
2464,13/06/2025,evening,107,252,,0,156
2465,13/06/2025,evening,108,252,,10,157
2466,13/06/2025,evening,109,252,,0,158
2467,13/06/2025,evening,78,252,,0,57
2468,13/06/2025,evening,80,252,,0,59
2469,13/06/2025,evening,85,252,,0,75
2470,13/06/2025,evening,77,252,,0,77
2471,13/06/2025,evening,83,252,,0,130
2472,13/06/2025,evening,84,252,,0,140
2473,13/06/2025,evening,82,252,,0,144
2474,13/06/2025,evening,124,253,,0,102
2475,13/06/2025,evening,123,253,,0,103
2476,13/06/2025,evening,125,253,,0,107
2477,13/06/2025,evening,122,253,,0,113
2478,13/06/2025,evening,129,253,,0,117
2479,13/06/2025,evening,130,253,,0,121
2480,13/06/2025,evening,137,253,,0,2
2481,13/06/2025,evening,148,253,,0,5
2482,13/06/2025,evening,146,253,,0,17
2483,13/06/2025,evening,147,253,,0,165
2484,13/06/2025,evening,140,253,,0,21
2485,13/06/2025,evening,142,253,,0,28
2486,13/06/2025,evening,145,253,,0,31
2487,13/06/2025,evening,141,253,,0,35
2488,13/06/2025,evening,150,253,,0,152
2489,13/06/2025,evening,138,253,,0,156
2490,13/06/2025,evening,139,253,,0,157
2491,13/06/2025,evening,143,253,,0,163
2492,13/06/2025,evening,144,253,,0,164
2493,13/06/2025,evening,149,253,,0,166
2494,13/06/2025,evening,151,253,,0,167
2495,13/06/2025,evening,126,253,,0,49
2496,13/06/2025,evening,135,253,,0,55
2497,13/06/2025,evening,133,253,,0,57
2498,13/06/2025,evening,128,253,,0,59
2499,13/06/2025,evening,127,253,,0,60
2500,13/06/2025,evening,134,253,,0,62
2501,13/06/2025,evening,131,253,,0,65
2502,13/06/2025,evening,132,253,,0,74
2503,13/06/2025,evening,136,253,,0,162
2504,13/06/2025,evening,154,254,,0,102
2505,13/06/2025,evening,153,254,,0,103
2506,13/06/2025,evening,155,254,,0,107
2507,13/06/2025,evening,152,254,,0,113
2508,13/06/2025,evening,159,254,,0,117
2509,13/06/2025,evening,160,254,,0,121
2510,13/06/2025,evening,167,254,,0,2
2511,13/06/2025,evening,178,254,,0,5
2512,13/06/2025,evening,176,254,,0,17
2513,13/06/2025,evening,177,254,,0,165
2514,13/06/2025,evening,170,254,,0,21
2515,13/06/2025,evening,172,254,,0,28
2516,13/06/2025,evening,175,254,,0,31
2517,13/06/2025,evening,171,254,,0,35
2518,13/06/2025,evening,180,254,,0,152
2519,13/06/2025,evening,168,254,,0,156
2520,13/06/2025,evening,169,254,,0,157
2521,13/06/2025,evening,173,254,,0,163
2522,13/06/2025,evening,174,254,,0,164
2523,13/06/2025,evening,179,254,,0,166
2524,13/06/2025,evening,181,254,,0,167
2525,13/06/2025,evening,156,254,,0,49
2526,13/06/2025,evening,165,254,,0,55
2527,13/06/2025,evening,163,254,,0,57
2528,13/06/2025,evening,158,254,,0,59
2529,13/06/2025,evening,157,254,,0,60
2530,13/06/2025,evening,164,254,,0,62
2531,13/06/2025,evening,161,254,,0,65
2532,13/06/2025,evening,162,254,,0,74
2533,13/06/2025,evening,166,254,,0,162
2535,14/06/2025,evening,62,250,,0,101
2536,14/06/2025,evening,61,250,,0,106
2537,14/06/2025,evening,69,250,,0,107
2538,14/06/2025,evening,66,250,,0,113
2539,14/06/2025,evening,65,250,,0,117
2540,14/06/2025,evening,64,250,,0,121
2541,14/06/2025,evening,72,250,,0,2
2542,14/06/2025,evening,68,250,,0,57
2543,14/06/2025,evening,70,250,,0,59
2544,14/06/2025,evening,71,250,,0,62
2545,14/06/2025,evening,67,250,,0,77
2546,14/06/2025,evening,63,250,,0,143
2547,14/06/2025,evening,73,252,,0,101
2548,14/06/2025,evening,79,252,,0,107
2549,14/06/2025,evening,76,252,,0,113
2550,14/06/2025,evening,75,252,,0,117
2551,14/06/2025,evening,74,252,,0,121
2552,14/06/2025,evening,86,252,,0,1
2553,14/06/2025,evening,81,252,,0,2
2554,14/06/2025,evening,87,252,,0,3
2555,14/06/2025,evening,89,252,,200,5
2556,14/06/2025,evening,90,252,,0,7
2557,14/06/2025,evening,88,252,,0,16
2558,14/06/2025,evening,97,252,,0,20
2559,14/06/2025,evening,95,252,,0,21
2560,14/06/2025,evening,100,252,,18,31
2561,14/06/2025,evening,102,252,,0,32
2562,14/06/2025,evening,94,252,,0,35
2563,14/06/2025,evening,91,252,,0,45
2564,14/06/2025,evening,98,252,,0,131
2565,14/06/2025,evening,92,252,,0,146
2566,14/06/2025,evening,93,252,,0,147
2567,14/06/2025,evening,96,252,,0,148
2568,14/06/2025,evening,99,252,,0,149
2569,14/06/2025,evening,101,252,,0,150
2570,14/06/2025,evening,103,252,,0,152
2571,14/06/2025,evening,104,252,,999,153
2572,14/06/2025,evening,105,252,,0,154
2573,14/06/2025,evening,106,252,,0,155
2574,14/06/2025,evening,107,252,,0,156
2575,14/06/2025,evening,108,252,,0,157
2576,14/06/2025,evening,109,252,,0,158
2577,14/06/2025,evening,78,252,,0,57
2578,14/06/2025,evening,80,252,,0,59
2579,14/06/2025,evening,85,252,,0,75
2580,14/06/2025,evening,77,252,,0,77
2581,14/06/2025,evening,83,252,,0,130
2582,14/06/2025,evening,84,252,,0,140
2583,14/06/2025,evening,82,252,,0,144
2584,14/06/2025,evening,124,253,,0,102
2585,14/06/2025,evening,123,253,,0,103
2586,14/06/2025,evening,125,253,,0,107
2587,14/06/2025,evening,122,253,,0,113
2588,14/06/2025,evening,129,253,,0,117
2589,14/06/2025,evening,130,253,,0,121
2590,14/06/2025,evening,137,253,,0,2
2591,14/06/2025,evening,148,253,,0,5
2592,14/06/2025,evening,146,253,,0,17
2593,14/06/2025,evening,147,253,,0,165
2594,14/06/2025,evening,140,253,,0,21
2595,14/06/2025,evening,142,253,,0,28
2596,14/06/2025,evening,145,253,,0,31
2597,14/06/2025,evening,141,253,,0,35
2598,14/06/2025,evening,150,253,,0,152
2599,14/06/2025,evening,138,253,,0,156
2600,14/06/2025,evening,139,253,,0,157
2601,14/06/2025,evening,143,253,,0,163
2602,14/06/2025,evening,144,253,,0,164
2603,14/06/2025,evening,149,253,,0,166
2604,14/06/2025,evening,151,253,,0,167
2605,14/06/2025,evening,126,253,,0,49
2606,14/06/2025,evening,135,253,,0,55
2607,14/06/2025,evening,133,253,,0,57
2608,14/06/2025,evening,128,253,,0,59
2609,14/06/2025,evening,127,253,,0,60
2610,14/06/2025,evening,134,253,,0,62
2611,14/06/2025,evening,131,253,,0,65
2614,14/06/2025,evening,124,253,,0,102
2612,14/06/2025,evening,132,253,,0,74
2615,14/06/2025,evening,123,253,,0,103
2613,14/06/2025,evening,136,253,,0,162
2616,14/06/2025,evening,125,253,,0,107
2617,14/06/2025,evening,122,253,,0,113
2618,14/06/2025,evening,129,253,,0,117
2619,14/06/2025,evening,130,253,,0,121
2620,14/06/2025,evening,137,253,,0,2
2621,14/06/2025,evening,148,253,,0,5
2622,14/06/2025,evening,146,253,,0,17
2623,14/06/2025,evening,147,253,,0,165
2624,14/06/2025,evening,140,253,,0,21
2625,14/06/2025,evening,142,253,,0,28
2626,14/06/2025,evening,145,253,,0,31
2627,14/06/2025,evening,141,253,,0,35
2628,14/06/2025,evening,150,253,,0,152
2629,14/06/2025,evening,138,253,,0,156
2630,14/06/2025,evening,139,253,,0,157
2631,14/06/2025,evening,143,253,,0,163
2632,14/06/2025,evening,144,253,,0,164
2633,14/06/2025,evening,149,253,,0,166
2634,14/06/2025,evening,151,253,,0,167
2635,14/06/2025,evening,126,253,,0,49
2636,14/06/2025,evening,135,253,,0,55
2637,14/06/2025,evening,133,253,,0,57
2638,14/06/2025,evening,128,253,,0,59
2639,14/06/2025,evening,127,253,,0,60
2640,14/06/2025,evening,134,253,,0,62
2641,14/06/2025,evening,131,253,,0,65
2642,14/06/2025,evening,132,253,,0,74
2643,14/06/2025,evening,136,253,,0,162
2644,14/06/2025,evening,124,253,,0,102
2645,14/06/2025,evening,123,253,,0,103
2646,14/06/2025,evening,125,253,,0,107
2647,14/06/2025,evening,122,253,,0,113
2648,14/06/2025,evening,129,253,,0,117
2649,14/06/2025,evening,130,253,,0,121
2650,14/06/2025,evening,137,253,,0,2
2651,14/06/2025,evening,148,253,,0,5
2652,14/06/2025,evening,146,253,,0,17
2653,14/06/2025,evening,147,253,,0,165
2654,14/06/2025,evening,140,253,,0,21
2655,14/06/2025,evening,142,253,,0,28
2656,14/06/2025,evening,145,253,,0,31
2657,14/06/2025,evening,141,253,,0,35
2658,14/06/2025,evening,150,253,,0,152
2659,14/06/2025,evening,138,253,,0,156
2660,14/06/2025,evening,139,253,,0,157
2661,14/06/2025,evening,143,253,,0,163
2662,14/06/2025,evening,144,253,,0,164
2663,14/06/2025,evening,149,253,,0,166
2664,14/06/2025,evening,151,253,,0,167
2665,14/06/2025,evening,126,253,,0,49
2666,14/06/2025,evening,135,253,,0,55
2667,14/06/2025,evening,133,253,,0,57
2668,14/06/2025,evening,128,253,,0,59
2669,14/06/2025,evening,127,253,,0,60
2670,14/06/2025,evening,134,253,,0,62
2671,14/06/2025,evening,131,253,,0,65
2672,14/06/2025,evening,132,253,,0,74
2673,14/06/2025,evening,136,253,,0,162
6860,08/08/2025,evening,288,251,,0,185
6861,08/08/2025,evening,289,251,,0,186
6862,08/08/2025,evening,290,251,,0,57
6863,08/08/2025,evening,291,251,,0,187
6864,08/08/2025,evening,292,251,,0,188
6865,08/08/2025,evening,293,251,,0,189
11067,22/11/2025,evening,264,251,,0,176
11068,22/11/2025,evening,265,251,,0,105
11069,22/11/2025,evening,267,251,,0,178
11070,22/11/2025,evening,271,251,,0,118
11071,22/11/2025,evening,272,251,,0,120
11072,22/11/2025,evening,273,251,,0,121
6983,11/08/2025,evening,261,251,,0,175
6976,11/08/2025,evening,261,251,,0,175
6986,11/08/2025,evening,262,251,,0,112
6979,11/08/2025,evening,262,251,,0,112
11073,22/11/2025,evening,274,251,,0,119
11074,22/11/2025,evening,285,251,,0,125
11075,22/11/2025,evening,266,251,,0,177
11076,22/11/2025,evening,268,251,,0,49
11077,22/11/2025,evening,269,251,,0,77
6998,11/08/2025,evening,267,251,,0,178
11078,22/11/2025,evening,270,251,,0,140
11079,22/11/2025,evening,275,251,,0,179
6991,11/08/2025,evening,267,251,,0,178
11080,22/11/2025,evening,276,251,,0,98
11081,22/11/2025,evening,277,251,,0,180
7007,11/08/2025,evening,273,251,,0,121
11082,22/11/2025,evening,278,251,,0,63
11083,22/11/2025,evening,279,251,,0,181
7000,11/08/2025,evening,273,251,,0,121
7013,11/08/2025,evening,285,251,,0,125
11084,22/11/2025,evening,280,251,,0,144
7016,11/08/2025,evening,266,251,,0,177
7006,11/08/2025,evening,285,251,,0,125
7019,11/08/2025,evening,268,251,,0,49
7009,11/08/2025,evening,266,251,,0,177
7022,11/08/2025,evening,269,251,,18,77
7012,11/08/2025,evening,268,251,,0,49
7025,11/08/2025,evening,270,251,,0,140
7028,11/08/2025,evening,275,251,,0,179
7015,11/08/2025,evening,269,251,,18,77
7030,11/08/2025,evening,276,251,,0,98
7018,11/08/2025,evening,270,251,,0,140
7033,11/08/2025,evening,277,251,,0,180
7021,11/08/2025,evening,275,251,,0,179
7036,11/08/2025,evening,278,251,,0,63
7024,11/08/2025,evening,276,251,,0,98
7039,11/08/2025,evening,279,251,,0,181
7027,11/08/2025,evening,277,251,,0,180
7042,11/08/2025,evening,280,251,,0,144
7031,11/08/2025,evening,278,251,,0,63
7045,11/08/2025,evening,281,251,,0,182
7034,11/08/2025,evening,279,251,,0,181
7048,11/08/2025,evening,282,251,,0,183
7037,11/08/2025,evening,280,251,,0,144
7051,11/08/2025,evening,283,251,,0,48
7040,11/08/2025,evening,281,251,,0,182
7054,11/08/2025,evening,284,251,,0,68
7043,11/08/2025,evening,282,251,,0,183
7057,11/08/2025,evening,286,251,,0,135
7046,11/08/2025,evening,283,251,,0,48
7060,11/08/2025,evening,287,251,,0,184
7049,11/08/2025,evening,284,251,,0,68
7063,11/08/2025,evening,288,251,,0,185
7052,11/08/2025,evening,286,251,,0,135
7066,11/08/2025,evening,289,251,,0,186
2674,14/06/2025,evening,154,254,,0,102
2675,14/06/2025,evening,153,254,,0,103
2676,14/06/2025,evening,155,254,,0,107
2677,14/06/2025,evening,152,254,,0,113
2678,14/06/2025,evening,159,254,,0,117
2679,14/06/2025,evening,160,254,,0,121
2680,14/06/2025,evening,167,254,,0,2
2681,14/06/2025,evening,178,254,,0,5
2682,14/06/2025,evening,176,254,,0,17
2683,14/06/2025,evening,177,254,,0,165
2684,14/06/2025,evening,170,254,,0,21
2685,14/06/2025,evening,172,254,,0,28
2686,14/06/2025,evening,175,254,,0,31
2687,14/06/2025,evening,171,254,,0,35
2688,14/06/2025,evening,180,254,,0,152
2689,14/06/2025,evening,168,254,,0,156
2690,14/06/2025,evening,169,254,,0,157
2691,14/06/2025,evening,173,254,,0,163
2692,14/06/2025,evening,174,254,,0,164
2693,14/06/2025,evening,179,254,,0,166
2694,14/06/2025,evening,181,254,,0,167
2695,14/06/2025,evening,156,254,,0,49
2696,14/06/2025,evening,165,254,,0,55
2697,14/06/2025,evening,163,254,,0,57
2698,14/06/2025,evening,158,254,,0,59
2699,14/06/2025,evening,157,254,,0,60
2700,14/06/2025,evening,164,254,,0,62
2701,14/06/2025,evening,161,254,,0,65
2702,14/06/2025,evening,162,254,,0,74
2703,14/06/2025,evening,166,254,,0,162
2705,16/06/2025,evening,62,250,,0,101
2706,16/06/2025,evening,61,250,,0,106
2707,16/06/2025,evening,69,250,,0,107
2708,16/06/2025,evening,66,250,,0,113
2709,16/06/2025,evening,65,250,,0,117
2710,16/06/2025,evening,64,250,,0,121
2711,16/06/2025,evening,72,250,,0,2
2712,16/06/2025,evening,68,250,,0,57
2713,16/06/2025,evening,70,250,,0,59
2714,16/06/2025,evening,71,250,,0,62
2715,16/06/2025,evening,67,250,,0,77
2716,16/06/2025,evening,63,250,,0,143
2717,16/06/2025,evening,73,252,,0,101
2718,16/06/2025,evening,79,252,,0,107
2719,16/06/2025,evening,76,252,,0,113
2720,16/06/2025,evening,75,252,,0,117
2721,16/06/2025,evening,74,252,,0,121
2722,16/06/2025,evening,86,252,,0,1
2723,16/06/2025,evening,81,252,,0,2
2724,16/06/2025,evening,87,252,,0,3
2725,16/06/2025,evening,89,252,,195,5
2726,16/06/2025,evening,90,252,,0,7
2727,16/06/2025,evening,88,252,,0,16
2728,16/06/2025,evening,97,252,,0,20
2729,16/06/2025,evening,95,252,,0,21
2730,16/06/2025,evening,100,252,,24,31
2731,16/06/2025,evening,102,252,,0,32
2732,16/06/2025,evening,94,252,,0,35
2733,16/06/2025,evening,91,252,,0,45
2734,16/06/2025,evening,98,252,,0,131
2735,16/06/2025,evening,92,252,,0,146
2736,16/06/2025,evening,93,252,,0,147
2737,16/06/2025,evening,96,252,,0,148
2738,16/06/2025,evening,99,252,,0,149
2739,16/06/2025,evening,101,252,,0,150
2740,16/06/2025,evening,103,252,,0,152
2741,16/06/2025,evening,104,252,,999,153
2742,16/06/2025,evening,105,252,,0,154
2743,16/06/2025,evening,106,252,,0,155
2744,16/06/2025,evening,107,252,,0,156
2745,16/06/2025,evening,108,252,,0,157
2746,16/06/2025,evening,109,252,,0,158
2747,16/06/2025,evening,78,252,,0,57
2748,16/06/2025,evening,80,252,,0,59
2749,16/06/2025,evening,85,252,,0,75
2750,16/06/2025,evening,77,252,,0,77
2751,16/06/2025,evening,83,252,,0,130
2752,16/06/2025,evening,84,252,,0,140
2753,16/06/2025,evening,82,252,,0,144
2756,17/06/2025,evening,124,253,,0,102
2757,17/06/2025,evening,123,253,,0,103
2758,17/06/2025,evening,125,253,,0,107
2759,17/06/2025,evening,122,253,,0,113
2760,17/06/2025,evening,129,253,,0,117
2761,17/06/2025,evening,130,253,,0,121
2762,17/06/2025,evening,137,253,,0,2
2763,17/06/2025,evening,148,253,,0,5
2764,17/06/2025,evening,146,253,,0,17
2765,17/06/2025,evening,147,253,,0,165
2766,17/06/2025,evening,140,253,,0,21
2767,17/06/2025,evening,142,253,,0,28
2768,17/06/2025,evening,145,253,,0,31
2769,17/06/2025,evening,141,253,,0,35
2770,17/06/2025,evening,150,253,,0,152
2771,17/06/2025,evening,138,253,,0,156
2772,17/06/2025,evening,139,253,,0,157
2773,17/06/2025,evening,143,253,,0,163
2774,17/06/2025,evening,144,253,,0,164
2775,17/06/2025,evening,149,253,,0,166
2776,17/06/2025,evening,151,253,,0,167
2777,17/06/2025,evening,126,253,,0,49
2778,17/06/2025,evening,135,253,,0,55
2779,17/06/2025,evening,133,253,,0,57
2780,17/06/2025,evening,128,253,,0,59
2781,17/06/2025,evening,127,253,,0,60
2782,17/06/2025,evening,134,253,,0,62
2783,17/06/2025,evening,131,253,,0,65
2784,17/06/2025,evening,132,253,,0,74
2785,17/06/2025,evening,136,253,,0,162
2786,17/06/2025,evening,62,250,,2,101
2787,17/06/2025,evening,61,250,,0,106
