id,amount,child_type,parent_type,project_id,report_timing,reporting_date
1294,0,Pooja/Inaugural function at site,Sundries Expenses,253,evening,03/06/2025
1295,0,Gifts for Client,Sundries Expenses,253,evening,03/06/2025
1296,0,Miscellaneous,Sundries Expenses,253,evening,03/06/2025
1297,0,Staff Accommodation,Staff Expenses,254,evening,03/06/2025
1298,0,Travel Expenses,Staff Expenses,254,evening,03/06/2025
1299,300,Food Expenses,Staff Expenses,254,evening,03/06/2025
1300,0,Site Allowance,Staff Expenses,254,evening,03/06/2025
1301,0,Other Purchases,Staff Expenses,254,evening,03/06/2025
1302,0,Workmen Wages (incl. OT),Labour Expenses,254,evening,03/06/2025
1303,35,Workmen Food,Labour Expenses,254,evening,03/06/2025
1304,0,Workmen Accommodation,Labour Expenses,254,evening,03/06/2025
1305,0,Workmen Travel,Labour Expenses,254,evening,03/06/2025
1306,0,Miscellaneous Labour Expenses,Labour Expenses,254,evening,03/06/2025
1307,0,Rental Charges,Machinery Expenses,254,evening,03/06/2025
1308,0,Repair Charges,Machinery Expenses,254,evening,03/06/2025
1309,0,Diesel,Machinery Expenses,254,evening,03/06/2025
1310,0,Operator Charges,Machinery Expenses,254,evening,03/06/2025
1311,0,Miscellaneous Machinery Expenses,Machinery Expenses,254,evening,03/06/2025
1312,0,"Materials (Paints, ...)",Material Purchases - Project Related,254,evening,03/06/2025
1313,0,Consumables Purchases,Material Purchases - Project Related,254,evening,03/06/2025
1314,0,Minor Tools,Material Purchases - Project Related,254,evening,03/06/2025
1315,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,254,evening,03/06/2025
1316,68,Miscellaneous Material Expenses,Material Purchases - Project Related,254,evening,03/06/2025
1317,0,Client Welfare,Sundries Expenses,254,evening,03/06/2025
1318,0,Pooja/Inaugural function at site,Sundries Expenses,254,evening,03/06/2025
1319,0,Gifts for Client,Sundries Expenses,254,evening,03/06/2025
1320,0,Miscellaneous,Sundries Expenses,254,evening,03/06/2025
1321,0,Staff Accommodation,Staff Expenses,253,evening,04/06/2025
1322,0,Travel Expenses,Staff Expenses,253,evening,04/06/2025
1323,0,Food Expenses,Staff Expenses,253,evening,04/06/2025
1324,0,Site Allowance,Staff Expenses,253,evening,04/06/2025
1325,0,Other Purchases,Staff Expenses,253,evening,04/06/2025
1326,0,Workmen Wages (incl. OT),Labour Expenses,253,evening,04/06/2025
1327,0,Workmen Food,Labour Expenses,253,evening,04/06/2025
1328,0,Workmen Accommodation,Labour Expenses,253,evening,04/06/2025
1329,0,Workmen Travel,Labour Expenses,253,evening,04/06/2025
1330,0,Miscellaneous Labour Expenses,Labour Expenses,253,evening,04/06/2025
1331,0,Rental Charges,Machinery Expenses,253,evening,04/06/2025
1332,0,Repair Charges,Machinery Expenses,253,evening,04/06/2025
1333,0,Diesel,Machinery Expenses,253,evening,04/06/2025
1334,0,Operator Charges,Machinery Expenses,253,evening,04/06/2025
1335,0,Miscellaneous Machinery Expenses,Machinery Expenses,253,evening,04/06/2025
1336,0,"Materials (Paints, ...)",Material Purchases - Project Related,253,evening,04/06/2025
1337,0,Consumables Purchases,Material Purchases - Project Related,253,evening,04/06/2025
1338,0,Minor Tools,Material Purchases - Project Related,253,evening,04/06/2025
1339,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,253,evening,04/06/2025
1340,0,Miscellaneous Material Expenses,Material Purchases - Project Related,253,evening,04/06/2025
1341,0,Client Welfare,Sundries Expenses,253,evening,04/06/2025
1342,0,Pooja/Inaugural function at site,Sundries Expenses,253,evening,04/06/2025
1343,0,Gifts for Client,Sundries Expenses,253,evening,04/06/2025
1344,0,Miscellaneous,Sundries Expenses,253,evening,04/06/2025
1345,0,Staff Accommodation,Staff Expenses,254,evening,04/06/2025
1346,80,Travel Expenses,Staff Expenses,254,evening,04/06/2025
1347,300,Food Expenses,Staff Expenses,254,evening,04/06/2025
1348,0,Site Allowance,Staff Expenses,254,evening,04/06/2025
1349,0,Other Purchases,Staff Expenses,254,evening,04/06/2025
1350,0,Workmen Wages (incl. OT),Labour Expenses,254,evening,04/06/2025
1351,0,Workmen Food,Labour Expenses,254,evening,04/06/2025
1352,0,Workmen Accommodation,Labour Expenses,254,evening,04/06/2025
1353,0,Workmen Travel,Labour Expenses,254,evening,04/06/2025
1354,0,Miscellaneous Labour Expenses,Labour Expenses,254,evening,04/06/2025
1355,0,Rental Charges,Machinery Expenses,254,evening,04/06/2025
1356,0,Repair Charges,Machinery Expenses,254,evening,04/06/2025
1357,0,Diesel,Machinery Expenses,254,evening,04/06/2025
1358,0,Operator Charges,Machinery Expenses,254,evening,04/06/2025
1359,0,Miscellaneous Machinery Expenses,Machinery Expenses,254,evening,04/06/2025
1360,0,"Materials (Paints, ...)",Material Purchases - Project Related,254,evening,04/06/2025
1361,0,Consumables Purchases,Material Purchases - Project Related,254,evening,04/06/2025
1362,0,Minor Tools,Material Purchases - Project Related,254,evening,04/06/2025
1363,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,254,evening,04/06/2025
1364,0,Miscellaneous Material Expenses,Material Purchases - Project Related,254,evening,04/06/2025
1365,0,Client Welfare,Sundries Expenses,254,evening,04/06/2025
1366,0,Pooja/Inaugural function at site,Sundries Expenses,254,evening,04/06/2025
1367,0,Gifts for Client,Sundries Expenses,254,evening,04/06/2025
1368,0,Miscellaneous,Sundries Expenses,254,evening,04/06/2025
1369,250,Staff Accommodation,Staff Expenses,252,evening,04/06/2025
1370,150,Travel Expenses,Staff Expenses,252,evening,04/06/2025
1371,560,Food Expenses,Staff Expenses,252,evening,04/06/2025
1372,0,Site Allowance,Staff Expenses,252,evening,04/06/2025
1373,0,Other Purchases,Staff Expenses,252,evening,04/06/2025
1374,0,Workmen Wages (incl. OT),Labour Expenses,252,evening,04/06/2025
1375,350,Workmen Food,Labour Expenses,252,evening,04/06/2025
1376,200,Workmen Accommodation,Labour Expenses,252,evening,04/06/2025
1377,150,Workmen Travel,Labour Expenses,252,evening,04/06/2025
1378,0,Miscellaneous Labour Expenses,Labour Expenses,252,evening,04/06/2025
1379,0,Rental Charges,Machinery Expenses,252,evening,04/06/2025
1380,0,Repair Charges,Machinery Expenses,252,evening,04/06/2025
1381,0,Diesel,Machinery Expenses,252,evening,04/06/2025
1382,0,Operator Charges,Machinery Expenses,252,evening,04/06/2025
1383,0,Miscellaneous Machinery Expenses,Machinery Expenses,252,evening,04/06/2025
1384,0,"Materials (Paints, ...)",Material Purchases - Project Related,252,evening,04/06/2025
1385,0,Consumables Purchases,Material Purchases - Project Related,252,evening,04/06/2025
1386,0,Minor Tools,Material Purchases - Project Related,252,evening,04/06/2025
1387,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,252,evening,04/06/2025
1388,0,Miscellaneous Material Expenses,Material Purchases - Project Related,252,evening,04/06/2025
1389,0,Client Welfare,Sundries Expenses,252,evening,04/06/2025
1390,0,Pooja/Inaugural function at site,Sundries Expenses,252,evening,04/06/2025
1391,0,Gifts for Client,Sundries Expenses,252,evening,04/06/2025
1392,0,Miscellaneous,Sundries Expenses,252,evening,04/06/2025
1393,200,Staff Accommodation,Staff Expenses,250,evening,04/06/2025
1394,150,Travel Expenses,Staff Expenses,250,evening,04/06/2025
1395,510,Food Expenses,Staff Expenses,250,evening,04/06/2025
1396,0,Site Allowance,Staff Expenses,250,evening,04/06/2025
1397,0,Other Purchases,Staff Expenses,250,evening,04/06/2025
1398,4000,Workmen Wages (incl. OT),Labour Expenses,250,evening,04/06/2025
1399,300,Workmen Food,Labour Expenses,250,evening,04/06/2025
1400,200,Workmen Accommodation,Labour Expenses,250,evening,04/06/2025
1401,150,Workmen Travel,Labour Expenses,250,evening,04/06/2025
1402,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,04/06/2025
1403,0,Rental Charges,Machinery Expenses,250,evening,04/06/2025
1404,0,Repair Charges,Machinery Expenses,250,evening,04/06/2025
1405,0,Diesel,Machinery Expenses,250,evening,04/06/2025
1406,0,Operator Charges,Machinery Expenses,250,evening,04/06/2025
1407,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,04/06/2025
1408,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,04/06/2025
1409,0,Consumables Purchases,Material Purchases - Project Related,250,evening,04/06/2025
1410,0,Minor Tools,Material Purchases - Project Related,250,evening,04/06/2025
1411,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,04/06/2025
1412,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,04/06/2025
1413,0,Client Welfare,Sundries Expenses,250,evening,04/06/2025
1414,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,04/06/2025
1415,0,Gifts for Client,Sundries Expenses,250,evening,04/06/2025
1416,0,Miscellaneous,Sundries Expenses,250,evening,04/06/2025
1417,250,Staff Accommodation,Staff Expenses,250,evening,05/06/2025
1418,200,Travel Expenses,Staff Expenses,250,evening,05/06/2025
1419,510,Food Expenses,Staff Expenses,250,evening,05/06/2025
1420,0,Site Allowance,Staff Expenses,250,evening,05/06/2025
1421,0,Other Purchases,Staff Expenses,250,evening,05/06/2025
1422,4200,Workmen Wages (incl. OT),Labour Expenses,250,evening,05/06/2025
1423,280,Workmen Food,Labour Expenses,250,evening,05/06/2025
1424,200,Workmen Accommodation,Labour Expenses,250,evening,05/06/2025
1425,150,Workmen Travel,Labour Expenses,250,evening,05/06/2025
1426,0,Miscellaneous Labour Expenses,Labour Expenses,250,evening,05/06/2025
1427,0,Rental Charges,Machinery Expenses,250,evening,05/06/2025
1428,0,Repair Charges,Machinery Expenses,250,evening,05/06/2025
1429,0,Diesel,Machinery Expenses,250,evening,05/06/2025
1430,0,Operator Charges,Machinery Expenses,250,evening,05/06/2025
1431,0,Miscellaneous Machinery Expenses,Machinery Expenses,250,evening,05/06/2025
1432,0,"Materials (Paints, ...)",Material Purchases - Project Related,250,evening,05/06/2025
1433,0,Consumables Purchases,Material Purchases - Project Related,250,evening,05/06/2025
1434,0,Minor Tools,Material Purchases - Project Related,250,evening,05/06/2025
1435,500,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,250,evening,05/06/2025
1436,0,Miscellaneous Material Expenses,Material Purchases - Project Related,250,evening,05/06/2025
1437,0,Client Welfare,Sundries Expenses,250,evening,05/06/2025
1438,0,Pooja/Inaugural function at site,Sundries Expenses,250,evening,05/06/2025
1439,0,Gifts for Client,Sundries Expenses,250,evening,05/06/2025
1440,0,Miscellaneous,Sundries Expenses,250,evening,05/06/2025
1441,250,Staff Accommodation,Staff Expenses,252,evening,05/06/2025
1442,150,Travel Expenses,Staff Expenses,252,evening,05/06/2025
1443,240,Food Expenses,Staff Expenses,252,evening,05/06/2025
1444,0,Site Allowance,Staff Expenses,252,evening,05/06/2025
1445,0,Other Purchases,Staff Expenses,252,evening,05/06/2025
1446,8600,Workmen Wages (incl. OT),Labour Expenses,252,evening,05/06/2025
1447,640,Workmen Food,Labour Expenses,252,evening,05/06/2025
1448,200,Workmen Accommodation,Labour Expenses,252,evening,05/06/2025
1449,120,Workmen Travel,Labour Expenses,252,evening,05/06/2025
1450,0,Miscellaneous Labour Expenses,Labour Expenses,252,evening,05/06/2025
1451,0,Rental Charges,Machinery Expenses,252,evening,05/06/2025
1452,0,Repair Charges,Machinery Expenses,252,evening,05/06/2025
1453,0,Diesel,Machinery Expenses,252,evening,05/06/2025
1454,0,Operator Charges,Machinery Expenses,252,evening,05/06/2025
1455,0,Miscellaneous Machinery Expenses,Machinery Expenses,252,evening,05/06/2025
1456,0,"Materials (Paints, ...)",Material Purchases - Project Related,252,evening,05/06/2025
1457,0,Consumables Purchases,Material Purchases - Project Related,252,evening,05/06/2025
1458,0,Minor Tools,Material Purchases - Project Related,252,evening,05/06/2025
1459,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,252,evening,05/06/2025
1460,0,Miscellaneous Material Expenses,Material Purchases - Project Related,252,evening,05/06/2025
1461,0,Client Welfare,Sundries Expenses,252,evening,05/06/2025
1462,0,Pooja/Inaugural function at site,Sundries Expenses,252,evening,05/06/2025
1463,0,Gifts for Client,Sundries Expenses,252,evening,05/06/2025
1464,0,Miscellaneous,Sundries Expenses,252,evening,05/06/2025
1465,0,Staff Accommodation,Staff Expenses,254,evening,05/06/2025
1466,0,Travel Expenses,Staff Expenses,254,evening,05/06/2025
1467,300,Food Expenses,Staff Expenses,254,evening,05/06/2025
1468,0,Site Allowance,Staff Expenses,254,evening,05/06/2025
1469,0,Other Purchases,Staff Expenses,254,evening,05/06/2025
1470,0,Workmen Wages (incl. OT),Labour Expenses,254,evening,05/06/2025
1471,0,Workmen Food,Labour Expenses,254,evening,05/06/2025
1472,0,Workmen Accommodation,Labour Expenses,254,evening,05/06/2025
1473,0,Workmen Travel,Labour Expenses,254,evening,05/06/2025
1474,35,Miscellaneous Labour Expenses,Labour Expenses,254,evening,05/06/2025
1475,0,Rental Charges,Machinery Expenses,254,evening,05/06/2025
1476,0,Repair Charges,Machinery Expenses,254,evening,05/06/2025
1477,0,Diesel,Machinery Expenses,254,evening,05/06/2025
1478,0,Operator Charges,Machinery Expenses,254,evening,05/06/2025
1479,0,Miscellaneous Machinery Expenses,Machinery Expenses,254,evening,05/06/2025
1480,0,"Materials (Paints, ...)",Material Purchases - Project Related,254,evening,05/06/2025
1481,0,Consumables Purchases,Material Purchases - Project Related,254,evening,05/06/2025
1482,0,Minor Tools,Material Purchases - Project Related,254,evening,05/06/2025
1483,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,254,evening,05/06/2025
1484,100,Miscellaneous Material Expenses,Material Purchases - Project Related,254,evening,05/06/2025
1485,0,Client Welfare,Sundries Expenses,254,evening,05/06/2025
1486,0,Pooja/Inaugural function at site,Sundries Expenses,254,evening,05/06/2025
1487,0,Gifts for Client,Sundries Expenses,254,evening,05/06/2025
1488,0,Miscellaneous,Sundries Expenses,254,evening,05/06/2025
1489,0,Staff Accommodation,Staff Expenses,253,evening,05/06/2025
1490,0,Travel Expenses,Staff Expenses,253,evening,05/06/2025
1491,0,Food Expenses,Staff Expenses,253,evening,05/06/2025
1492,0,Site Allowance,Staff Expenses,253,evening,05/06/2025
1493,0,Other Purchases,Staff Expenses,253,evening,05/06/2025
1494,0,Workmen Wages (incl. OT),Labour Expenses,253,evening,05/06/2025
1495,0,Workmen Food,Labour Expenses,253,evening,05/06/2025
1496,0,Workmen Accommodation,Labour Expenses,253,evening,05/06/2025
1497,0,Workmen Travel,Labour Expenses,253,evening,05/06/2025
1498,0,Miscellaneous Labour Expenses,Labour Expenses,253,evening,05/06/2025
1499,0,Rental Charges,Machinery Expenses,253,evening,05/06/2025
1500,0,Repair Charges,Machinery Expenses,253,evening,05/06/2025
1501,0,Diesel,Machinery Expenses,253,evening,05/06/2025
1502,0,Operator Charges,Machinery Expenses,253,evening,05/06/2025
1503,0,Miscellaneous Machinery Expenses,Machinery Expenses,253,evening,05/06/2025
1504,0,"Materials (Paints, ...)",Material Purchases - Project Related,253,evening,05/06/2025
1505,0,Consumables Purchases,Material Purchases - Project Related,253,evening,05/06/2025
1506,0,Minor Tools,Material Purchases - Project Related,253,evening,05/06/2025
1507,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,253,evening,05/06/2025
1508,0,Miscellaneous Material Expenses,Material Purchases - Project Related,253,evening,05/06/2025
1509,0,Client Welfare,Sundries Expenses,253,evening,05/06/2025
1510,0,Pooja/Inaugural function at site,Sundries Expenses,253,evening,05/06/2025
1511,0,Gifts for Client,Sundries Expenses,253,evening,05/06/2025
1512,0,Miscellaneous,Sundries Expenses,253,evening,05/06/2025
1513,0,Staff Accommodation,Staff Expenses,253,evening,06/06/2025
1514,0,Travel Expenses,Staff Expenses,253,evening,06/06/2025
1515,0,Food Expenses,Staff Expenses,253,evening,06/06/2025
1516,0,Site Allowance,Staff Expenses,253,evening,06/06/2025
1517,0,Other Purchases,Staff Expenses,253,evening,06/06/2025
1518,0,Workmen Wages (incl. OT),Labour Expenses,253,evening,06/06/2025
1519,0,Workmen Food,Labour Expenses,253,evening,06/06/2025
1520,0,Workmen Accommodation,Labour Expenses,253,evening,06/06/2025
1521,0,Workmen Travel,Labour Expenses,253,evening,06/06/2025
1522,0,Miscellaneous Labour Expenses,Labour Expenses,253,evening,06/06/2025
1523,0,Rental Charges,Machinery Expenses,253,evening,06/06/2025
1524,0,Repair Charges,Machinery Expenses,253,evening,06/06/2025
1525,0,Diesel,Machinery Expenses,253,evening,06/06/2025
1526,0,Operator Charges,Machinery Expenses,253,evening,06/06/2025
1527,0,Miscellaneous Machinery Expenses,Machinery Expenses,253,evening,06/06/2025
1528,0,"Materials (Paints, ...)",Material Purchases - Project Related,253,evening,06/06/2025
1529,0,Consumables Purchases,Material Purchases - Project Related,253,evening,06/06/2025
1530,0,Minor Tools,Material Purchases - Project Related,253,evening,06/06/2025
1531,0,"Materials Loading, Unloading incl. Weighments",Material Purchases - Project Related,253,evening,06/06/2025
