id,child_type,created_at,end_time,number_of_machines,parent_type,project_id,remark,report_date,start_time,submit_timing,updated_at
873,Boom Lift 45 Feet,2025-06-07 11:13:30.282693,12:00 AM,,Boom,254,,07/06/2025,12:00 AM,afternoon,2025-06-07 11:13:30.282695
874,Scissor Lift 18 mtr,2025-06-07 11:13:30.347314,12:00 AM,,Scissor,254,,07/06/2025,12:00 AM,afternoon,2025-06-07 11:13:30.347315
875,Crane 12 Ton,2025-06-07 11:15:43.818262,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:43.818263
876,Crane 16 Ton,2025-06-07 11:15:43.882031,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:43.882033
877,Crane 20 Ton,2025-06-07 11:15:43.945453,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:43.945454
878,Crane 30 Ton,2025-06-07 11:15:44.008825,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.008827
879,Crane 50 Ton,2025-06-07 11:15:44.073097,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.073098
880,Crane 80 Ton,2025-06-07 11:15:44.136489,12:00 AM,,Crane,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.13649
881,Boom Lift 120 Feet,2025-06-07 11:15:44.199852,12:00 AM,,Boom,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.199866
882,Boom Lift 80 Feet,2025-06-07 11:15:44.263235,12:00 AM,,Boom,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.263237
883,Boom Lift 60 Feet,2025-06-07 11:15:44.326691,12:00 AM,,Boom,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.326693
884,Boom Lift 45 Feet,2025-06-07 11:15:44.390114,12:00 AM,,Boom,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.390115
885,Scissor Lift 18 mtr,2025-06-07 11:15:44.453599,12:00 AM,,Scissor,253,,07/06/2025,12:00 AM,evening,2025-06-07 11:15:44.4536
886,Crane 12 Ton,2025-06-07 12:58:39.989994,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:39.989995
887,Crane 16 Ton,2025-06-07 12:58:40.052797,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.052798
888,Crane 20 Ton,2025-06-07 12:58:40.115455,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.115456
889,Crane 30 Ton,2025-06-07 12:58:40.178117,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.178119
890,Crane 50 Ton,2025-06-07 12:58:40.240605,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.240606
891,Crane 80 Ton,2025-06-07 12:58:40.303138,12:00 AM,,Crane,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.30314
892,Boom Lift 120 Feet,2025-06-07 12:58:40.365678,12:00 AM,,Boom,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.365679
893,Boom Lift 80 Feet,2025-06-07 12:58:40.428154,12:00 AM,,Boom,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.428155
894,Boom Lift 60 Feet,2025-06-07 12:58:40.490689,12:00 AM,,Boom,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.49069
895,Boom Lift 45 Feet,2025-06-07 12:58:40.553319,12:00 AM,,Boom,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.55332
896,Scissor Lift 18 mtr,2025-06-07 12:58:40.615914,12:00 AM,,Scissor,254,,07/06/2025,12:00 AM,evening,2025-06-07 12:58:40.615916
897,Crane 12 Ton,2025-06-08 03:43:59.082496,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.082497
898,Crane 16 Ton,2025-06-08 03:43:59.145358,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.145359
899,Crane 20 Ton,2025-06-08 03:43:59.208133,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.208134
900,Crane 30 Ton,2025-06-08 03:43:59.270931,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.270933
901,Crane 50 Ton,2025-06-08 03:43:59.333626,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.333628
902,Crane 80 Ton,2025-06-08 03:43:59.396286,12:00 AM,,Crane,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.396288
903,Boom Lift 120 Feet,2025-06-08 03:43:59.45895,12:00 AM,,Boom,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.458952
904,Boom Lift 80 Feet,2025-06-08 03:43:59.521574,12:00 AM,,Boom,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.521575
905,Boom Lift 60 Feet,2025-06-08 03:43:59.584555,12:00 AM,,Boom,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.584557
906,Boom Lift 45 Feet,2025-06-08 03:43:59.64719,12:00 AM,,Boom,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.647191
907,Scissor Lift 18 mtr,2025-06-08 03:43:59.70987,12:00 AM,,Scissor,254,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 03:43:59.709872
908,Crane 12 Ton,2025-06-08 07:31:44.520035,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.520036
909,Crane 16 Ton,2025-06-08 07:31:44.58409,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.584092
910,Crane 20 Ton,2025-06-08 07:31:44.648098,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.6481
911,Crane 30 Ton,2025-06-08 07:31:44.71202,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.712021
912,Crane 50 Ton,2025-06-08 07:31:44.775949,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.775951
913,Crane 80 Ton,2025-06-08 07:31:44.840538,12:00 AM,,Crane,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.84054
914,Boom Lift 120 Feet,2025-06-08 07:31:44.904392,12:00 AM,,Boom,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.904393
915,Boom Lift 80 Feet,2025-06-08 07:31:44.968258,12:00 AM,,Boom,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:44.968259
916,Boom Lift 60 Feet,2025-06-08 07:31:45.03216,12:00 AM,,Boom,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:45.032162
917,Boom Lift 45 Feet,2025-06-08 07:31:45.096172,12:00 AM,,Boom,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:45.096174
918,Scissor Lift 18 mtr,2025-06-08 07:31:45.160184,12:00 AM,,Scissor,253,No%20equipments%20,08/06/2025,12:00 AM,afternoon,2025-06-08 07:31:45.160185
919,Crane 12 Ton,2025-06-08 07:34:34.276217,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.276218
920,Crane 16 Ton,2025-06-08 07:34:34.34011,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.340111
921,Crane 20 Ton,2025-06-08 07:34:34.404015,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.404016
922,Crane 30 Ton,2025-06-08 07:34:34.467948,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.46795
923,Crane 50 Ton,2025-06-08 07:34:34.531838,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.53184
924,Crane 80 Ton,2025-06-08 07:34:34.595889,12:00 AM,,Crane,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.59589
925,Boom Lift 120 Feet,2025-06-08 07:34:34.659786,12:00 AM,,Boom,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.659788
926,Boom Lift 80 Feet,2025-06-08 07:34:34.723683,12:00 AM,,Boom,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.723684
927,Boom Lift 60 Feet,2025-06-08 07:34:34.78761,12:00 AM,,Boom,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.787611
928,Boom Lift 45 Feet,2025-06-08 07:34:34.851476,12:00 AM,,Boom,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.851477
929,Scissor Lift 18 mtr,2025-06-08 07:34:34.915785,12:00 AM,,Scissor,253,,08/06/2025,12:00 AM,evening,2025-06-08 07:34:34.915787
930,Crane 12 Ton,2025-06-08 07:37:31.787232,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:31.787233
931,Crane 16 Ton,2025-06-08 07:37:31.851174,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:31.851175
932,Crane 20 Ton,2025-06-08 07:37:31.915646,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:31.915647
933,Crane 30 Ton,2025-06-08 07:37:31.97956,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:31.979561
934,Crane 50 Ton,2025-06-08 07:37:32.043461,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.043463
935,Crane 80 Ton,2025-06-08 07:37:32.107457,12:00 AM,,Crane,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.107458
936,Boom Lift 120 Feet,2025-06-08 07:37:32.171386,12:00 AM,,Boom,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.171388
937,Boom Lift 80 Feet,2025-06-08 07:37:32.235325,12:00 AM,,Boom,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.235326
938,Boom Lift 60 Feet,2025-06-08 07:37:32.299298,12:00 AM,,Boom,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.2993
939,Boom Lift 45 Feet,2025-06-08 07:37:32.363195,12:00 AM,,Boom,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.363196
940,Scissor Lift 18 mtr,2025-06-08 07:37:32.42714,12:00 AM,,Scissor,254,,08/06/2025,12:00 AM,evening,2025-06-08 07:37:32.427141
941,Crane 12 Ton,2025-06-09 14:01:22.075476,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.075477
942,Crane 16 Ton,2025-06-09 14:01:22.137425,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.137426
943,Crane 20 Ton,2025-06-09 14:01:22.199347,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.199348
944,Crane 30 Ton,2025-06-09 14:01:22.261376,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.261378
945,Crane 50 Ton,2025-06-09 14:01:22.323466,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.323467
946,Crane 80 Ton,2025-06-09 14:01:22.385415,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.385417
947,Boom Lift 120 Feet,2025-06-09 14:01:22.447332,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.447333
948,Boom Lift 80 Feet,2025-06-09 14:01:22.509408,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.50941
949,Boom Lift 60 Feet,2025-06-09 14:01:22.571336,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.571337
950,Boom Lift 45 Feet,2025-06-09 14:01:22.633299,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.6333
951,Scissor Lift 18 mtr,2025-06-09 14:01:22.695212,12:00 AM,,Scissor,250,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:01:22.695213
952,Crane 12 Ton,2025-06-09 14:03:59.593798,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.5938
953,Crane 16 Ton,2025-06-09 14:03:59.656878,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.656879
954,Crane 20 Ton,2025-06-09 14:03:59.720061,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.720062
955,Crane 30 Ton,2025-06-09 14:03:59.783267,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.783268
956,Crane 50 Ton,2025-06-09 14:03:59.846632,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.846634
957,Crane 80 Ton,2025-06-09 14:03:59.909845,12:00 AM,,Crane,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.909847
958,Boom Lift 120 Feet,2025-06-09 14:03:59.97321,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:03:59.973211
959,Boom Lift 80 Feet,2025-06-09 14:04:00.036429,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:04:00.03643
960,Boom Lift 60 Feet,2025-06-09 14:04:00.099698,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:04:00.0997
961,Boom Lift 45 Feet,2025-06-09 14:04:00.162888,12:00 AM,,Boom,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:04:00.16289
962,Scissor Lift 18 mtr,2025-06-09 14:04:00.226085,12:00 AM,,Scissor,250,,09/06/2025,12:00 AM,evening,2025-06-09 14:04:00.226087
963,Crane 12 Ton,2025-06-09 14:12:22.99288,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:22.992882
964,Crane 16 Ton,2025-06-09 14:12:23.056107,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.056108
965,Crane 20 Ton,2025-06-09 14:12:23.119384,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.119386
966,Crane 30 Ton,2025-06-09 14:12:23.182563,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.182564
967,Crane 50 Ton,2025-06-09 14:12:23.245806,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.245807
968,Crane 80 Ton,2025-06-09 14:12:23.308907,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.308908
969,Boom Lift 120 Feet,2025-06-09 14:12:23.372101,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.372103
970,Boom Lift 80 Feet,2025-06-09 14:12:23.435256,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.435257
971,Boom Lift 60 Feet,2025-06-09 14:12:23.498742,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.498744
972,Boom Lift 45 Feet,2025-06-09 14:12:23.561945,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.561946
973,Scissor Lift 18 mtr,2025-06-09 14:12:23.625331,12:00 AM,,Scissor,252,,09/06/2025,12:00 AM,afternoon,2025-06-09 14:12:23.625332
974,Crane 12 Ton,2025-06-09 14:15:59.474839,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.474841
975,Crane 16 Ton,2025-06-09 14:15:59.537946,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.537948
976,Crane 20 Ton,2025-06-09 14:15:59.601146,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.601148
977,Crane 30 Ton,2025-06-09 14:15:59.664203,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.664204
978,Crane 50 Ton,2025-06-09 14:15:59.727376,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.727377
979,Crane 80 Ton,2025-06-09 14:15:59.790706,12:00 AM,,Crane,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.790707
980,Boom Lift 120 Feet,2025-06-09 14:15:59.853805,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.853806
981,Boom Lift 80 Feet,2025-06-09 14:15:59.917379,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.917381
982,Boom Lift 60 Feet,2025-06-09 14:15:59.980528,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:15:59.98053
983,Boom Lift 45 Feet,2025-06-09 14:16:00.043776,12:00 AM,,Boom,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:16:00.043777
984,Scissor Lift 18 mtr,2025-06-09 14:16:00.107376,12:00 AM,,Scissor,252,,09/06/2025,12:00 AM,evening,2025-06-09 14:16:00.107377
985,Crane 12 Ton,2025-06-10 08:38:12.237215,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.237216
986,Crane 16 Ton,2025-06-10 08:38:12.30111,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.301111
987,Crane 20 Ton,2025-06-10 08:38:12.365037,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.365039
988,Crane 30 Ton,2025-06-10 08:38:12.429051,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.429052
989,Crane 50 Ton,2025-06-10 08:38:12.493086,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.493087
990,Crane 80 Ton,2025-06-10 08:38:12.557096,12:00 AM,,Crane,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.557097
991,Boom Lift 120 Feet,2025-06-10 08:38:12.621294,12:00 AM,,Boom,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.621295
992,Boom Lift 80 Feet,2025-06-10 08:38:12.685199,12:00 AM,,Boom,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.685201
993,Boom Lift 60 Feet,2025-06-10 08:38:12.749048,12:00 AM,,Boom,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.749049
994,Boom Lift 45 Feet,2025-06-10 08:38:12.813035,12:00 AM,,Boom,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.813036
995,Scissor Lift 18 mtr,2025-06-10 08:38:12.876881,12:00 AM,,Scissor,250,,10/06/2025,12:00 AM,afternoon,2025-06-10 08:38:12.876883
996,Crane 16 Ton,2025-06-10 08:40:46.593626,1:00 PM,,Crane,252,,10/06/2025,9:00 AM,afternoon,2025-06-10 08:40:46.593627
997,Crane 12 Ton,2025-06-10 11:37:39.652879,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.652881
998,Crane 16 Ton,2025-06-10 11:37:39.716034,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.716036
999,Crane 20 Ton,2025-06-10 11:37:39.778882,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.778883
1000,Crane 30 Ton,2025-06-10 11:37:39.84172,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.841722
1001,Crane 50 Ton,2025-06-10 11:37:39.904696,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.904698
1002,Crane 80 Ton,2025-06-10 11:37:39.9675,12:00 AM,,Crane,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:39.967501
1003,Boom Lift 120 Feet,2025-06-10 11:37:40.030347,12:00 AM,,Boom,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:40.030348
1004,Boom Lift 80 Feet,2025-06-10 11:37:40.093224,12:00 AM,,Boom,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:40.093225
1005,Boom Lift 60 Feet,2025-06-10 11:37:40.156068,12:00 AM,,Boom,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:40.15607
1006,Boom Lift 45 Feet,2025-06-10 11:37:40.218937,12:00 AM,,Boom,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:40.218939
1007,Scissor Lift 18 mtr,2025-06-10 11:37:40.281816,12:00 AM,,Scissor,253,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:37:40.281817
1008,Crane 12 Ton,2025-06-10 11:39:38.909323,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:38.909324
1009,Crane 16 Ton,2025-06-10 11:39:38.972231,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:38.972232
1010,Crane 20 Ton,2025-06-10 11:39:39.035007,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.035009
1011,Crane 30 Ton,2025-06-10 11:39:39.098038,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.098039
1012,Crane 50 Ton,2025-06-10 11:39:39.16093,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.160931
1013,Crane 80 Ton,2025-06-10 11:39:39.223744,12:00 AM,,Crane,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.223746
1014,Boom Lift 120 Feet,2025-06-10 11:39:39.286661,12:00 AM,,Boom,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.286662
1015,Boom Lift 80 Feet,2025-06-10 11:39:39.3496,12:00 AM,,Boom,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.349602
1016,Boom Lift 60 Feet,2025-06-10 11:39:39.412498,12:00 AM,,Boom,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.4125
1017,Boom Lift 45 Feet,2025-06-10 11:39:39.475585,12:00 AM,,Boom,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.475587
1018,Scissor Lift 18 mtr,2025-06-10 11:39:39.538934,12:00 AM,,Scissor,254,No%20equipments%20,10/06/2025,12:00 AM,afternoon,2025-06-10 11:39:39.538936
1020,Crane 12 Ton,2025-06-10 12:31:23.502834,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.502836
1021,Crane 12 Ton,2025-06-10 12:31:23.535243,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.535245
1023,Crane 16 Ton,2025-06-10 12:31:23.566709,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.56671
1019,Crane 12 Ton,2025-06-10 12:31:23.447626,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.447628
1024,Crane 16 Ton,2025-06-10 12:31:23.599078,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.599079
1026,Crane 20 Ton,2025-06-10 12:31:23.63071,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.630712
1022,Crane 16 Ton,2025-06-10 12:31:23.511163,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.511164
1027,Crane 20 Ton,2025-06-10 12:31:23.662987,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.662988
1028,Crane 30 Ton,2025-06-10 12:31:23.694468,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.694469
1025,Crane 20 Ton,2025-06-10 12:31:23.574774,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.574775
1030,Crane 30 Ton,2025-06-10 12:31:23.726889,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.72689
1031,Crane 50 Ton,2025-06-10 12:31:23.758427,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.758428
1029,Crane 30 Ton,2025-06-10 12:31:23.638218,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.63822
1033,Crane 50 Ton,2025-06-10 12:31:23.790816,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.790817
1035,Crane 80 Ton,2025-06-10 12:31:23.822374,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.822376
1032,Crane 50 Ton,2025-06-10 12:31:23.701758,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.701758
1036,Crane 80 Ton,2025-06-10 12:31:23.854723,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.854724
1038,Boom Lift 120 Feet,2025-06-10 12:31:23.886138,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.886139
1034,Crane 80 Ton,2025-06-10 12:31:23.76519,12:00 AM,,Crane,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.765191
1039,Boom Lift 120 Feet,2025-06-10 12:31:23.918752,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.918753
1041,Boom Lift 80 Feet,2025-06-10 12:31:23.949921,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.949922
1037,Boom Lift 120 Feet,2025-06-10 12:31:23.828689,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.82869
1042,Boom Lift 80 Feet,2025-06-10 12:31:23.982717,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.982719
1044,Boom Lift 60 Feet,2025-06-10 12:31:24.01377,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:24.013772
1040,Boom Lift 80 Feet,2025-06-10 12:31:23.892115,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:23.892116
1045,Boom Lift 60 Feet,2025-06-10 12:31:24.04681,12:00 AM,,Boom,253,,10/06/2025,12:00 AM,evening,2025-06-10 12:31:24.046811
