id,created_at,project_id,reported_date,reporting_time,status,updated_at,dir_remark,pe_remark,pm_remark,pe_expense_remark,pe_machinary_remark,pe_material_remark,man_power_remark,pm_expense_remark,pm_machinary_remark,pm_material_remark,pm_manpower_remark,pm_after_machinary_remark,pm_after_manpower_remark,pm_even_machinary_remark,pm_morn_manpower_remark,submitted_by,after_man_power_remark,morn_man_power_remark,lattitude,longitude,approved_by,dir_aft_mach_remark,dir_aft_man_remark,dir_evng_expense_remark,dir_evng_mach_remark,dir_evng_mat_remark,dir_morn_man_remark,dir_mach_remark,dir_man_remark,dir_material_remark,dir_expense_remark
404,2025-07-01 13:54:57.866899,252,01/07/2025,afternoon,approved,2025-10-15 14:31:46.777067,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
405,2025-07-01 18:52:16.31899,252,01/07/2025,evening,approved,2025-10-15 14:31:46.777089,,,,,,,,,,,,,,,,315,,,77.0523303,13.5260913,314,,,,,,,,,,
408,2025-07-02 10:44:49.512385,252,02/07/2025,morning,approved,2025-11-17 09:08:59.738817,,,,,,,,,,,,,,,,315,,,77.0525975,13.5253472,314,,,,,,,,,,
410,2025-07-02 14:55:14.45473,252,02/07/2025,afternoon,approved,2025-11-17 09:08:59.738867,,,,,,,,,,,,,,,,315,,,77.0523501,13.5260165,314,,,,,,,,,,
413,2025-07-03 11:56:48.471959,252,03/07/2025,morning,approved,2025-11-17 09:09:07.813364,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
406,2025-07-01 18:55:31.155699,250,01/07/2025,evening,approved,2025-07-03 12:05:18.684175,,,,,,,,,,,,,,,,315,,,77.0523638,13.5260754,314,,,,,,,,,,
417,2025-07-03 17:05:38.673698,253,03/07/2025,morning,pending,2025-07-03 17:05:38.673707,,,,,,,Cladding%20Painting%20,,,,,,,,,317,,,74.8178184,12.9235405,,,,,,,,,,,
418,2025-07-03 17:06:57.110309,253,03/07/2025,afternoon,pending,2025-07-03 17:06:57.110319,,,,,No%20equipments%20,,Painting%20discontinued%20due%20to%20rain%20,,,,,,,,,317,,,74.8178392,12.9235364,,,,,,,,,,,
419,2025-07-03 17:06:59.312424,253,03/07/2025,afternoon,pending,2025-07-03 17:06:59.312434,,,,,No%20equipments%20,,Painting%20discontinued%20due%20to%20rain%20,,,,,,,,,317,,,74.8178392,12.9235364,,,,,,,,,,,
444,2025-07-07 17:03:52.024943,253,07/07/2025,morning,pending,2025-07-07 17:03:52.024953,,,,,,,No%20work,,,,,,,,,317,,,74.8179583,12.9236182,,,,,,,,,,,
445,2025-07-07 17:04:14.738284,253,07/07/2025,afternoon,pending,2025-07-07 17:04:14.738295,,,,,No%20equipments%20,,,,,,,,,,,317,,,74.8178118,12.923671,,,,,,,,,,,
453,2025-07-08 14:35:56.500548,253,08/07/2025,morning,pending,2025-07-08 14:35:56.500558,,,,,,,No%20work,,,,,,,,,317,,,74.8036023,12.9743473,,,,,,,,,,,
454,2025-07-08 14:36:18.309482,253,08/07/2025,afternoon,pending,2025-07-08 14:36:18.309492,,,,,,,,,,,,,,,,317,,,74.803632,12.9743293,,,,,,,,,,,
455,2025-07-08 14:36:57.776696,254,08/07/2025,morning,pending,2025-07-08 14:36:57.776706,,,,,,,Roof%20J%20Bolts%20%26%20Louvers%20J%20bolts,,,,,,,,,317,,,74.8036198,12.9743237,,,,,,,,,,,
456,2025-07-08 14:37:34.755582,254,08/07/2025,afternoon,pending,2025-07-08 14:37:34.755591,,,,,,,,,,,,,,,,317,,,74.8036186,12.9743373,,,,,,,,,,,
446,2025-07-07 17:05:03.178993,254,07/07/2025,morning,approved,2025-07-09 09:41:42.090534,,,,,,,Sheeting%20team%20-%20Cladding%20sheeting%20%26%20roof%20J%20bolt%20fixing%20,,,,,,,,,317,,,74.817967,12.9235754,314,,,,,,,,,,
447,2025-07-07 17:05:49.71937,254,07/07/2025,afternoon,approved,2025-07-09 09:41:42.090557,,,,,,,,,,,,,,,,317,,,74.8179673,12.9235744,314,,,,,,,,,,
448,2025-07-07 18:23:20.472903,254,07/07/2025,evening,approved,2025-07-09 09:41:42.090564,,,,,,Cladding%20sheeting%2024.33%20sqm,,,,,,,,,,317,,,74.8270348,12.9269033,314,,,,,,,,,,
437,2025-07-05 19:55:07.386385,254,05/07/2025,morning,approved,2025-07-09 09:48:22.868472,,,,,,,Cladding%20sheeting%20%26%20Roof%20J%20bolts%20fixing%20in%20progress%20,,,,,,,,,317,,,74.8049798,12.9742775,314,,,,,,,,,,
438,2025-07-05 19:55:53.441412,254,05/07/2025,afternoon,approved,2025-07-09 09:48:22.868494,,,,,,,,,,,,,,,,317,,,74.8049507,12.974298,314,,,,,,,,,,
439,2025-07-05 20:00:28.540794,254,05/07/2025,evening,approved,2025-07-09 09:48:22.868501,,,,,,Cladding%20sheeting%20completed..732.5%2F1902%20sqm,,,,,,,,,,317,,,74.8049131,12.9743539,314,,,,,,,,,,
420,2025-07-03 17:07:36.960481,254,03/07/2025,morning,approved,2025-07-09 09:48:34.059214,,,,,,,Cladding%20sheeting%20%26%20J%20Bolts%20fixing%20in%20roof,,,,,,,,,317,,,74.817842,12.92353,314,,,,,,,,,,
421,2025-07-03 17:08:56.574177,254,03/07/2025,afternoon,approved,2025-07-09 09:48:34.059236,,,,,F15%20farrana%20hired%20from%2030th%20June%20for%20J%20bolt%20fixing%20,,,,,,,,,,,317,,,74.8178451,12.9235287,314,,,,,,,,,,
424,2025-07-03 20:37:16.961147,254,03/07/2025,evening,approved,2025-07-09 09:48:34.059243,,,,,,,,,,,,,,,,317,,,74.8049388,12.9742511,314,,,,,,,,,,
452,2025-07-08 10:12:10.863964,250,08/07/2025,morning,approved,2025-07-09 17:12:01.417853,,,,,,,,,,,,,,,,315,,,77.0523966,13.5254507,314,,,,,,,,,,
457,2025-07-08 16:32:19.748622,250,08/07/2025,afternoon,approved,2025-07-09 17:12:01.417879,,,,,,,,,,,,,,,,315,,,77.0523844,13.5260705,314,,,,,,,,,,
460,2025-07-08 18:51:11.328019,250,08/07/2025,evening,approved,2025-07-09 17:12:01.417887,,,,,,,,,,,,,,,,315,,,77.0541742,13.5371419,314,,,,,,,,,,
440,2025-07-07 14:18:44.230202,250,07/07/2025,morning,approved,2025-07-09 17:12:14.645547,,,,,,,,,,,,,,,,315,,,77.0523248,13.5260118,314,,,,,,,,,,
441,2025-07-07 14:19:37.007631,250,07/07/2025,afternoon,approved,2025-07-09 17:12:14.64557,,,,,,,,,,,,,,,,315,,,77.0523617,13.5260841,314,,,,,,,,,,
449,2025-07-07 20:06:24.162287,250,07/07/2025,evening,approved,2025-07-09 17:12:14.645577,,,,,,,,,,,,,,,,315,,,77.0541464,13.5369962,314,,,,,,,,,,
431,2025-07-05 09:28:50.724183,250,05/07/2025,morning,approved,2025-07-09 17:12:26.486309,,,,,,,,,,,,,,,,315,,,77.0523755,13.5244844,314,,,,,,,,,,
433,2025-07-05 14:30:29.876078,250,05/07/2025,afternoon,approved,2025-07-09 17:12:26.486332,,,,,,,,,,,,,,,,315,,,77.0523823,13.5252047,314,,,,,,,,,,
435,2025-07-05 19:31:02.021538,250,05/07/2025,evening,approved,2025-07-09 17:12:26.486341,,,,,,,,,,,,,,,,315,,,77.6698468,12.9973778,314,,,,,,,,,,
425,2025-07-04 09:28:05.461852,250,04/07/2025,morning,approved,2025-07-09 17:12:36.592543,,,,,,,,,,,,,,,,315,,,77.0524093,13.5248077,314,,,,,,,,,,
427,2025-07-04 17:46:01.248879,250,04/07/2025,afternoon,approved,2025-07-09 17:12:36.592566,,,,,,,,,,,,,,,,315,,,77.0378388,13.5064079,314,,,,,,,,,,
428,2025-07-04 17:48:34.846416,250,04/07/2025,evening,approved,2025-07-09 17:12:36.592573,,,,,,,,,,,,,,,,315,,,77.0378384,13.5063828,314,,,,,,,,,,
415,2025-07-03 14:11:30.015109,250,03/07/2025,afternoon,approved,2025-07-09 17:12:48.550052,,,,,,,,,,,,,,,,315,,,77.0524998,13.5261236,314,,,,,,,,,,
423,2025-07-03 18:22:43.034348,250,03/07/2025,evening,approved,2025-07-09 17:12:48.55006,,,,,,,,,,,,,,,,315,,,77.0523792,13.5260623,314,,,,,,,,,,
461,2025-07-09 09:35:35.003675,250,09/07/2025,morning,approved,2025-07-11 01:50:44.087979,,,,,,,,,,,,,,,,315,,,77.0537576,13.5259682,314,,,,,,,,,,
463,2025-07-09 16:29:50.512299,250,09/07/2025,afternoon,approved,2025-07-11 01:50:44.088005,,,,,,,,,,,,,,,,315,,,77.0523024,13.5254022,314,,,,,,,,,,
416,2025-07-03 14:12:38.056882,252,03/07/2025,afternoon,approved,2025-11-17 09:09:07.813403,,,,,,,,,,,,,,,,315,,,77.0524193,13.5261418,314,,,,,,,,,,
422,2025-07-03 18:20:17.5784,252,03/07/2025,evening,approved,2025-11-17 09:09:07.813412,,,,,,,,,,,,,,,,315,,,77.0524518,13.5261794,314,,,,,,,,,,
426,2025-07-04 09:28:38.942565,252,04/07/2025,morning,approved,2025-11-17 09:09:19.109147,,,,,,,,,,,,,,,,315,,,77.0522635,13.5248299,314,,,,,,,,,,
429,2025-07-04 17:57:06.116135,252,04/07/2025,afternoon,approved,2025-11-17 09:09:19.109207,,,,,,,,,,,,,,,,315,,,77.0381175,13.5064236,314,,,,,,,,,,
432,2025-07-05 09:29:16.385108,252,05/07/2025,morning,approved,2025-11-17 09:09:26.843633,,,,,,,,,,,,,,,,315,,,77.0522722,13.5244668,314,,,,,,,,,,
434,2025-07-05 14:31:30.660368,252,05/07/2025,afternoon,approved,2025-11-17 09:09:26.843684,,,,,,,,,,,,,,,,315,,,77.0523363,13.5253824,314,,,,,,,,,,
436,2025-07-05 19:35:25.092065,252,05/07/2025,evening,approved,2025-11-17 09:09:26.8437,,,,,,,,,,,,,,,,315,,,77.6699953,12.997331,314,,,,,,,,,,
442,2025-07-07 14:20:02.413109,252,07/07/2025,morning,approved,2025-11-17 09:09:34.830378,,,,,,,,,,,,,,,,315,,,77.0523705,13.5260317,314,,,,,,,,,,
443,2025-07-07 14:20:55.628665,252,07/07/2025,afternoon,approved,2025-11-17 09:09:34.830429,,,,,,,,,,,,,,,,315,,,77.0523705,13.5260317,314,,,,,,,,,,
451,2025-07-08 10:11:47.206181,252,08/07/2025,morning,approved,2025-11-17 09:09:48.764732,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
458,2025-07-08 16:33:28.716614,252,08/07/2025,afternoon,approved,2025-11-17 09:09:48.76477,,,,,,,,,,,,,,,,315,,,77.0524267,13.5259515,314,,,,,,,,,,
459,2025-07-08 18:45:25.244647,252,08/07/2025,evening,approved,2025-11-17 09:09:48.764782,,,,,,,,,,,,,,,,315,,,77.054138,13.5371208,314,,,,,,,,,,
462,2025-07-09 09:36:18.715984,252,09/07/2025,morning,approved,2025-11-17 09:09:57.725646,,,,,,,,,,,,,,,,315,,,77.0537143,13.5260515,314,,,,,,,,,,
464,2025-07-09 16:31:23.735507,252,09/07/2025,afternoon,approved,2025-11-17 09:09:57.72569,,,,,,,,,,,,,,,,315,,,77.052318,13.5251345,314,,,,,,,,,,
466,2025-07-09 18:35:39.802416,252,09/07/2025,evening,approved,2025-11-17 09:09:57.725702,,,,,,,,,,,,,,,,315,,,77.0530553,13.5352712,314,,,,,,,,,,
468,2025-07-10 10:00:46.573851,252,10/07/2025,morning,approved,2025-11-17 09:10:06.623261,,,,,,,,,,,,,,,,315,,,77.0522618,13.524556,314,,,,,,,,,,
467,2025-07-10 10:00:10.740736,250,10/07/2025,morning,approved,2025-07-11 01:50:17.353436,,,,,,,,,,,,,,,,315,,,77.0523891,13.5251516,314,,,,,,,,,,
469,2025-07-10 16:53:59.488651,250,10/07/2025,afternoon,approved,2025-07-11 01:50:17.353462,,,,,,,,,,,,,,,,315,,,77.0538283,13.5246598,314,,,,,,,,,,
471,2025-07-10 16:57:33.986164,250,10/07/2025,evening,approved,2025-07-11 01:50:17.353468,,,,,,,,,,,,,,,,315,,,77.0537556,13.524634,314,,,,,,,,,,
465,2025-07-09 18:29:44.961532,250,09/07/2025,evening,approved,2025-07-11 01:50:44.088012,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
475,2025-07-11 13:04:41.266047,251,11/07/2025,morning,pending,2025-07-11 13:04:41.266058,,,,,,,,,,,,,,,,314,,,77.5357028,13.0375569,,,,,,,,,,,
476,2025-07-11 13:05:28.587245,251,11/07/2025,afternoon,pending,2025-07-11 13:05:28.587254,,,,,,,,,,,,,,,,314,,,77.5357044,13.0375636,,,,,,,,,,,
473,2025-07-11 09:57:03.277871,250,11/07/2025,morning,approved,2025-07-12 17:03:24.126033,,,,,,,,,,,,,,,,315,,,77.0523644,13.5260637,314,,,,,,,,,,
477,2025-07-11 13:31:26.763103,250,11/07/2025,afternoon,approved,2025-07-12 17:03:24.126057,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
479,2025-07-11 17:23:39.139001,250,11/07/2025,evening,approved,2025-07-12 17:03:24.126065,,,,,,,,,,,,,,,,315,,,77.0537279,13.5246514,314,,,,,,,,,,
481,2025-07-12 09:49:43.48302,250,12/07/2025,morning,approved,2025-07-14 08:43:38.402368,,,,,,,,,,,,,,,,315,,,77.05227,13.5260766,314,,,,,,,,,,
484,2025-07-12 14:31:37.126268,250,12/07/2025,afternoon,approved,2025-07-14 08:43:38.40239,,,,,,,,,,,,,,,,315,,,77.0523932,13.5260913,314,,,,,,,,,,
485,2025-07-12 19:55:11.539687,250,12/07/2025,evening,approved,2025-07-14 08:43:38.402397,,,,,,,,,,,,,,,,315,,,76.3195122,14.231295,314,,,,,,,,,,
489,2025-07-14 12:27:10.602368,251,14/07/2025,morning,approved,2025-07-14 17:58:12.463686,,,Reasons must be mentioned in remarks if work is not done or held due to any materials or other work fronts.,,,,manpower%2016%20members%2C%20%20%20%20%20%20%20%20%20%20%20%20Nikitha%20Staff%20%204%20members%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Total%2020%20members%20,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
490,2025-07-14 14:02:37.051317,251,14/07/2025,afternoon,approved,2025-07-14 17:58:12.46371,,,Reasons must be mentioned in remarks if work is not done or held due to any materials or other work fronts.,,2nd%20Off%20Crane%20work%20stopped%20due%20to%20Diesel%20non%20availablity%20at%20site%20,,Erection%20members%2011%20and%20Operetar%201,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
493,2025-07-14 17:49:49.51257,251,14/07/2025,evening,approved,2025-07-14 17:58:12.463716,,,Reasons must be mentioned in remarks if work is not done or held due to any materials or other work fronts.,diesel%20purched%20-2000%2F-travaling%20expencess%20200%20for%20petrol,Crane%20time%209%3Ato6%3A00pm,total%20Erected%20materials%20,,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
487,2025-07-14 10:17:23.99594,250,14/07/2025,morning,approved,2025-07-15 12:06:19.476077,,,,,,,,,,,,,,,,315,,,77.0522758,13.526138,314,,,,,,,,,,
491,2025-07-14 16:01:59.496197,250,14/07/2025,afternoon,approved,2025-07-15 12:06:19.4761,,,,,,,,,,,,,,,,315,,,77.05242,13.526106,314,,,,,,,,,,
494,2025-07-14 20:43:44.842603,250,14/07/2025,evening,approved,2025-07-15 12:06:19.476107,,,,,,,,,,,,,,,,315,,,77.0546914,13.5373704,314,,,,,,,,,,
502,2025-07-15 17:44:12.214642,259,15/07/2025,morning,pending,2025-07-15 17:44:12.21465,,,,,,,change%20,,,,,,,,,340,,,77.7293912,12.9298003,,,,,,,,,,,
503,2025-07-15 17:50:36.931986,259,15/07/2025,afternoon,pending,2025-07-15 17:50:36.931997,,,,,vbjffd,,vhjgf,,,,,,,,,340,,,77.7293955,12.929802,,,,,,,,,,,
504,2025-07-15 17:52:51.078401,259,15/07/2025,evening,pending,2025-07-15 17:52:51.07841,,,,yes,yes,change...,,,,,,,,,,340,,,77.7293628,12.9297954,,,,,,,,,,,
496,2025-07-15 09:00:05.93256,251,15/07/2025,morning,approved,2025-07-16 16:08:38.904612,,,,,,,Erection%20team%2011%20members.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20operatar%201member.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20staff%204%20members,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
499,2025-07-15 13:59:11.873612,251,15/07/2025,afternoon,approved,2025-07-16 16:08:38.904637,,,,,Farana%20work%20started%209%3A00am%20,,Erection%20team%2011%20members%20Farana%20operater%201%20staff%204%20members%20,,,,,,,,,339,,,76.0730621,14.3827881,314,,,,,,,,,,
507,2025-07-15 18:15:08.627017,251,15/07/2025,evening,approved,2025-07-16 16:08:38.904644,,,,travaling%204%20times%20for%20printouts%20%20DC%20%2C%20and%20invoices%20,,Today%20Erected%2014.05%20MT,,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
497,2025-07-15 11:28:01.664812,250,15/07/2025,morning,approved,2025-07-16 16:09:33.500562,,,,,,,,,,,,,,,,315,,,77.052384,13.5259644,314,,,,,,,,,,
500,2025-07-15 14:22:35.311761,250,15/07/2025,afternoon,approved,2025-07-16 16:09:33.500593,,,,,,,,,,,,,,,,315,,,77.0522822,13.5253903,314,,,,,,,,,,
505,2025-07-15 17:56:04.315474,250,15/07/2025,evening,approved,2025-07-16 16:09:33.5006,,,,,,,,,,,,,,,,315,,,77.0524181,13.5261005,314,,,,,,,,,,
526,2025-07-16 09:43:23.788469,250,16/07/2025,morning,approved,2025-07-17 10:45:53.631389,,,No images found,,,,,,,,,,,,,315,,,77.0522707,13.5259909,314,,,,,,,,,,
529,2025-07-16 14:52:05.325448,250,16/07/2025,afternoon,approved,2025-07-17 10:45:53.631413,,,No images found,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
532,2025-07-16 17:44:00.22255,250,16/07/2025,evening,approved,2025-07-17 10:45:53.631421,,,No images found,,,,,,,,,,,,,315,,,77.0535944,13.5248488,314,,,,,,,,,,
470,2025-07-10 16:54:57.995364,252,10/07/2025,afternoon,approved,2025-11-17 09:10:06.623315,,,,,,,,,,,,,,,,315,,,77.0537611,13.5246335,314,,,,,,,,,,
472,2025-07-10 17:00:18.351421,252,10/07/2025,evening,approved,2025-11-17 09:10:06.623332,,,,,,,,,,,,,,,,315,,,77.0537619,13.5246365,314,,,,,,,,,,
474,2025-07-11 09:57:28.657484,252,11/07/2025,morning,approved,2025-11-17 09:10:16.072987,,,,,,,,,,,,,,,,315,,,77.0523876,13.5260493,314,,,,,,,,,,
478,2025-07-11 13:32:04.863814,252,11/07/2025,afternoon,approved,2025-11-17 09:10:16.07303,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
480,2025-07-11 17:30:12.622976,252,11/07/2025,evening,approved,2025-11-17 09:10:16.07304,,,,,,,,,,,,,,,,315,,,77.0533063,13.5248586,314,,,,,,,,,,
482,2025-07-12 09:50:01.463051,252,12/07/2025,morning,approved,2025-11-17 09:10:25.665466,,,,,,,,,,,,,,,,315,,,77.0523664,13.5260808,314,,,,,,,,,,
483,2025-07-12 14:28:49.057136,252,12/07/2025,afternoon,approved,2025-11-17 09:10:25.665504,,,,,,,,,,,,,,,,315,,,77.0522538,13.5261211,314,,,,,,,,,,
486,2025-07-12 19:58:37.104234,252,12/07/2025,evening,approved,2025-11-17 09:10:25.665513,,,,,,,,,,,,,,,,315,,,76.3195739,14.2312848,314,,,,,,,,,,
488,2025-07-14 10:17:50.789329,252,14/07/2025,morning,approved,2025-11-17 09:10:41.628779,,,,,,,,,,,,,,,,315,,,77.0523662,13.5261382,314,,,,,,,,,,
492,2025-07-14 16:02:41.098396,252,14/07/2025,afternoon,approved,2025-11-17 09:10:41.628823,,,,,,,,,,,,,,,,315,,,77.0524343,13.5260874,314,,,,,,,,,,
495,2025-07-14 20:52:34.242068,252,14/07/2025,evening,approved,2025-11-17 09:10:41.628836,,,,,,,,,,,,,,,,315,,,77.0541624,13.5375536,314,,,,,,,,,,
498,2025-07-15 11:28:43.343496,252,15/07/2025,morning,approved,2025-11-17 09:10:50.091637,,,,,,,,,,,,,,,,315,,,77.0523461,13.52593,314,,,,,,,,,,
501,2025-07-15 14:23:17.297039,252,15/07/2025,afternoon,approved,2025-11-17 09:10:50.091687,,,,,,,,,,,,,,,,315,,,77.0523171,13.5253913,314,,,,,,,,,,
506,2025-07-15 17:58:33.125716,252,15/07/2025,evening,approved,2025-11-17 09:10:50.091703,,,,,,,,,,,,,,,,315,,,77.0524296,13.5261213,314,,,,,,,,,,
527,2025-07-16 09:43:46.487174,252,16/07/2025,morning,approved,2025-11-17 09:11:25.52224,,,,,,,,,,,,,,,,315,,,77.0523584,13.5260541,314,,,,,,,,,,
530,2025-07-16 14:52:56.537528,252,16/07/2025,afternoon,approved,2025-11-17 09:11:25.522283,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
533,2025-07-16 17:49:08.723079,252,16/07/2025,evening,approved,2025-11-17 09:11:25.522295,,,,,,,,,,,,,,,,315,,,77.0535449,13.524751,314,,,,,,,,,,
528,2025-07-16 10:25:24.455358,251,16/07/2025,morning,approved,2025-07-16 19:27:50.544775,,,,,,,,,,,,,,,,339,,,76.072905,14.3829033,314,,,,,,,,,,
531,2025-07-16 16:29:14.722843,251,16/07/2025,afternoon,approved,2025-07-16 19:27:50.544795,,,,,,,,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
534,2025-07-16 18:26:51.393358,251,16/07/2025,evening,approved,2025-07-16 19:27:50.544802,,,,Davangere%20to%20Bangalore%20Bill%20sent%20to%20bus%20the%20charge%20in%20200%20rs%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20morning%20diesel%20for%20F15%20%202000%2F-,,today%20Slow%20work%20Due%20to%20heavy%20Rain%20at%20site%20only%204nos%20Girt%20fixings%20%20and%20Materials%20unloading.%20(2Vehicles),,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
536,2025-07-17 09:54:20.175279,250,17/07/2025,morning,approved,2025-07-17 19:01:51.926876,,,,,,,,,,,,,,,,315,,,77.0525123,13.5245185,314,,,,,,,,,,
567,2025-07-17 18:33:07.243597,250,17/07/2025,afternoon,approved,2025-07-17 19:01:51.92691,,,,,,,,,,,,,,,,315,,,77.0547635,13.5372193,314,,,,,,,,,,
568,2025-07-17 18:35:23.495189,250,17/07/2025,evening,approved,2025-07-17 19:01:51.926967,,,,,,,,,,,,,,,,315,,,77.0547094,13.5372372,314,,,,,,,,,,
572,2025-07-18 10:11:43.005366,252,18/07/2025,morning,pending,2025-07-18 10:11:43.005377,,,,,,,,,,,,,,,,315,,,77.0524138,13.5261131,,,,,,,,,,,
573,2025-07-18 12:15:09.254166,259,18/07/2025,morning,approved,2025-07-18 12:25:34.577371,,,,,,,morning%20report%20,,,,,,,,,340,,,77.729428,12.9297909,341,,,,,,,,,,
574,2025-07-18 12:16:37.229266,259,18/07/2025,afternoon,approved,2025-07-18 12:25:34.577555,,,,,afternoon%20machinary%20,,afternoon%20manpower%20,,,,,,,,,340,,,77.7294034,12.9297938,341,,,,,,,,,,
575,2025-07-18 12:20:04.128017,259,18/07/2025,evening,approved,2025-07-18 12:25:34.57766,,,,expenses%20,evening%20,material%20,,,,,,,,,,340,,,77.7294159,12.9297809,341,,,,,,,,,,
584,2025-07-20 11:30:50.28803,251,20/07/2025,morning,pending,2025-07-20 11:30:50.288068,,,,,,,,,,,,,,,,339,,,75.5561797,13.955418,,,,,,,,,,,
571,2025-07-18 10:11:22.731342,250,18/07/2025,morning,approved,2025-07-20 17:08:35.074825,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
579,2025-07-18 18:15:44.954067,250,18/07/2025,afternoon,approved,2025-07-20 17:08:35.07494,,,,,,,,,,,,,,,,315,,,0.0,0.0,314,,,,,,,,,,
580,2025-07-18 18:18:36.733781,250,18/07/2025,evening,approved,2025-07-20 17:08:35.074997,,,,,,,,,,,,,,,,315,,,77.4568799,12.5167198,314,,,,,,,,,,
535,2025-07-17 09:07:28.670128,251,17/07/2025,morning,approved,2025-07-20 17:09:31.718176,,,,,,,ERECTION%20TEAM%2010%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Farana%20operater%2001.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Staff%2004%20members%20,,,,,,,,,339,,,76.0733291,14.3836433,314,,,,,,,,,,
538,2025-07-17 13:36:28.400416,251,17/07/2025,afternoon,approved,2025-07-20 17:09:31.71828,,,,,,,erection%20team%2010%20members.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20farana%20opertar%201.%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20staff%204%20members%20,,,,,,,,,339,,,76.0733146,14.3836392,314,,,,,,,,,,
565,2025-07-17 18:11:32.283126,251,17/07/2025,evening,approved,2025-07-20 17:09:31.71833,,,,,,,,,,,,,,,,339,,,76.0735667,14.38297,314,,,,,,,,,,
537,2025-07-17 09:54:42.737419,252,17/07/2025,morning,approved,2025-11-17 09:11:38.029792,,,,,,,,,,,,,,,,315,,,77.0525354,13.5244639,314,,,,,,,,,,
576,2025-07-18 12:41:51.187513,251,18/07/2025,morning,approved,2025-07-20 17:10:15.20637,,,,,,,,,,,,,,,,339,,,0.0,0.0,314,,,,,,,,,,
577,2025-07-18 15:33:02.284037,251,18/07/2025,afternoon,approved,2025-07-20 17:10:15.20649,,,,,,,,,,,,,,,,339,,,76.0729541,14.382595,314,,,,,,,,,,
578,2025-07-18 18:10:08.993021,251,18/07/2025,evening,approved,2025-07-20 17:10:15.206541,,,,total%20Reected%20materials%20163.08MT.%20%20%20%20%20%20%20total%20Received%20624.92%20MT,,MCL33-%202%20nos%20%2C%20TB%2011%20-1%20GIrt%20-13.%20%20%20%20%20%20%20%20%20%20%20%20%20%208.08%20MT%20,,,,,,,,,,339,,,76.0733197,14.3836383,314,,,,,,,,,,
581,2025-07-19 09:10:06.155257,251,19/07/2025,morning,approved,2025-07-20 17:11:35.740602,,,,,,,,,,,,,,,,339,,,76.0727933,14.382835,314,,,,,,,,,,
582,2025-07-19 13:32:20.3811,251,19/07/2025,afternoon,approved,2025-07-20 17:11:35.740723,,,,,,,,,,,,,,,,339,,,76.0731967,14.3828217,314,,,,,,,,,,
583,2025-07-19 17:38:17.1653,251,19/07/2025,evening,approved,2025-07-20 17:11:35.740771,,,,desiel%206000%2F-%20in%20Card%20%20%20travals%2024%20km%20for%20Print%20outs%20,,erected%20materials%20how%20can%20I%20update%20,,,,,,,,,,339,,,75.67781,14.10927,314,,,,,,,,,,
594,2025-07-21 17:44:38.804018,254,21/07/2025,morning,pending,2025-07-21 17:44:38.804054,,,,,,,No%20work%20,,,,,,,,,317,,,74.8036018,12.9741562,,,,,,,,,,,
591,2025-07-21 17:27:48.947664,253,21/07/2025,morning,approved,2025-07-21 18:47:33.762469,,,,,,,Roof%20Sheeting%20,,,,,,,,,317,,,74.8130421,12.945072,314,,,,,,,,,,
592,2025-07-21 17:32:06.0481,253,21/07/2025,afternoon,approved,2025-07-21 18:47:33.762577,,,,,,,,,,,,,,,,317,,,74.8118148,12.9472502,314,,,,,,,,,,
593,2025-07-21 17:43:55.489882,253,21/07/2025,evening,approved,2025-07-21 18:47:33.762834,,,,,,,,,,,,,,,,317,,,74.8051916,12.9683997,314,,,,,,,,,,
