id,created_at,man_count,man_power_type,reported_date,reporting_time,updated_at,project_id,remark
1055,2025-06-14 04:56:23.736788,0,Daily Wage Labour,14/06/2025,morning,2025-06-14 04:56:23.736789,252,
1056,2025-06-14 04:56:23.801306,0,Others,14/06/2025,morning,2025-06-14 04:56:23.801307,252,
1057,2025-06-14 04:56:58.970558,0,Welder / Gas Cutter / Grinder,14/06/2025,morning,2025-06-14 04:56:58.970559,250,
1058,2025-06-14 04:56:59.035084,1,Fitter / Fabricator,14/06/2025,morning,2025-06-14 04:56:59.035085,250,
1059,2025-06-14 04:56:59.099681,2,Rigger / Helper,14/06/2025,morning,2025-06-14 04:56:59.099682,250,
1060,2025-06-14 04:56:59.164129,0,Signal Man / Fire Man,14/06/2025,morning,2025-06-14 04:56:59.16413,250,
1061,2025-06-14 04:56:59.228708,0,Daily Wage Labour,14/06/2025,morning,2025-06-14 04:56:59.228709,250,
1062,2025-06-14 04:56:59.293197,0,Others,14/06/2025,morning,2025-06-14 04:56:59.293198,250,
1063,2025-06-14 08:30:42.706163,2,Fitter / Fabricator,14/06/2025,afternoon,2025-06-14 08:30:42.706165,250,
1064,2025-06-14 08:30:42.771459,3,Rigger / Helper,14/06/2025,afternoon,2025-06-14 08:30:42.77146,250,
1065,2025-06-14 08:30:42.83664,0,Welder / Gas Cutter / Grinder,14/06/2025,afternoon,2025-06-14 08:30:42.836641,250,
1066,2025-06-14 08:30:42.901877,0,Signal Man / Fire Man,14/06/2025,afternoon,2025-06-14 08:30:42.901879,250,
1067,2025-06-14 08:30:42.967065,0,Daily Wage Labour,14/06/2025,afternoon,2025-06-14 08:30:42.967066,250,
1068,2025-06-14 08:30:43.032703,0,Others,14/06/2025,afternoon,2025-06-14 08:30:43.032704,250,
1069,2025-06-14 08:31:34.847135,2,Welder / Gas Cutter / Grinder,14/06/2025,afternoon,2025-06-14 08:31:34.847136,252,
1070,2025-06-14 08:31:34.912496,8,Fitter / Fabricator,14/06/2025,afternoon,2025-06-14 08:31:34.912497,252,
1071,2025-06-14 08:31:34.977732,8,Rigger / Helper,14/06/2025,afternoon,2025-06-14 08:31:34.977733,252,
1072,2025-06-14 08:31:35.042958,0,Signal Man / Fire Man,14/06/2025,afternoon,2025-06-14 08:31:35.04296,252,
1073,2025-06-14 08:31:35.108153,0,Daily Wage Labour,14/06/2025,afternoon,2025-06-14 08:31:35.108154,252,
1074,2025-06-14 08:31:35.173495,0,Others,14/06/2025,afternoon,2025-06-14 08:31:35.173497,252,
1075,2025-06-14 11:48:44.37294,0,Welder / Gas Cutter / Grinder,14/06/2025,morning,2025-06-14 11:48:44.372942,253,
1076,2025-06-14 11:48:44.435043,0,Fitter / Fabricator,14/06/2025,morning,2025-06-14 11:48:44.435045,253,
1077,2025-06-14 11:48:44.497125,0,Rigger / Helper,14/06/2025,morning,2025-06-14 11:48:44.497126,253,
1078,2025-06-14 11:48:44.559192,0,Signal Man / Fire Man,14/06/2025,morning,2025-06-14 11:48:44.559194,253,
1079,2025-06-14 11:48:44.622002,0,Daily Wage Labour,14/06/2025,morning,2025-06-14 11:48:44.622003,253,
1080,2025-06-14 11:48:44.684083,0,Others,14/06/2025,morning,2025-06-14 11:48:44.684085,253,
1081,2025-06-14 11:49:31.196081,0,Welder / Gas Cutter / Grinder,14/06/2025,afternoon,2025-06-14 11:49:31.196083,253,
1082,2025-06-14 11:49:31.258741,0,Fitter / Fabricator,14/06/2025,afternoon,2025-06-14 11:49:31.258742,253,
1083,2025-06-14 11:49:31.321093,0,Rigger / Helper,14/06/2025,afternoon,2025-06-14 11:49:31.321095,253,
1084,2025-06-14 11:49:31.383515,0,Signal Man / Fire Man,14/06/2025,afternoon,2025-06-14 11:49:31.383516,253,
1085,2025-06-14 11:49:31.44583,0,Daily Wage Labour,14/06/2025,afternoon,2025-06-14 11:49:31.445832,253,
1086,2025-06-14 11:49:31.508237,0,Others,14/06/2025,afternoon,2025-06-14 11:49:31.508238,253,
1087,2025-06-14 11:58:08.521834,0,Welder / Gas Cutter / Grinder,14/06/2025,morning,2025-06-14 11:58:08.521835,254,
1088,2025-06-14 11:58:08.584118,0,Fitter / Fabricator,14/06/2025,morning,2025-06-14 11:58:08.58412,254,
1089,2025-06-14 11:58:08.646467,0,Rigger / Helper,14/06/2025,morning,2025-06-14 11:58:08.646469,254,
1090,2025-06-14 11:58:08.708763,0,Signal Man / Fire Man,14/06/2025,morning,2025-06-14 11:58:08.708765,254,
1091,2025-06-14 11:58:08.771008,0,Daily Wage Labour,14/06/2025,morning,2025-06-14 11:58:08.77101,254,
1092,2025-06-14 11:58:08.833395,0,Others,14/06/2025,morning,2025-06-14 11:58:08.833396,254,
1093,2025-06-14 11:58:40.025021,0,Welder / Gas Cutter / Grinder,14/06/2025,afternoon,2025-06-14 11:58:40.025023,254,
1094,2025-06-14 11:58:40.087125,0,Fitter / Fabricator,14/06/2025,afternoon,2025-06-14 11:58:40.087127,254,
1095,2025-06-14 11:58:40.149542,0,Rigger / Helper,14/06/2025,afternoon,2025-06-14 11:58:40.149543,254,
1096,2025-06-14 11:58:40.211707,0,Signal Man / Fire Man,14/06/2025,afternoon,2025-06-14 11:58:40.211708,254,
1097,2025-06-14 11:58:40.273869,0,Daily Wage Labour,14/06/2025,afternoon,2025-06-14 11:58:40.27387,254,
1098,2025-06-14 11:58:40.335984,0,Others,14/06/2025,afternoon,2025-06-14 11:58:40.335986,254,
1099,2025-06-16 04:36:22.960689,2,Fitter / Fabricator,16/06/2025,morning,2025-06-16 04:36:22.960691,250,
1100,2025-06-16 04:36:23.026,2,Rigger / Helper,16/06/2025,morning,2025-06-16 04:36:23.026001,250,
1101,2025-06-16 04:36:23.091367,0,Welder / Gas Cutter / Grinder,16/06/2025,morning,2025-06-16 04:36:23.091369,250,
1102,2025-06-16 04:36:23.156651,0,Signal Man / Fire Man,16/06/2025,morning,2025-06-16 04:36:23.156653,250,
1103,2025-06-16 04:36:23.22199,0,Daily Wage Labour,16/06/2025,morning,2025-06-16 04:36:23.221991,250,
1104,2025-06-16 04:36:23.287387,0,Others,16/06/2025,morning,2025-06-16 04:36:23.287389,250,
1105,2025-06-16 04:37:01.23527,2,Welder / Gas Cutter / Grinder,16/06/2025,morning,2025-06-16 04:37:01.235272,252,
1106,2025-06-16 04:37:01.300638,8,Fitter / Fabricator,16/06/2025,morning,2025-06-16 04:37:01.300639,252,
1107,2025-06-16 04:37:01.365995,8,Rigger / Helper,16/06/2025,morning,2025-06-16 04:37:01.365996,252,
1108,2025-06-16 04:37:01.431347,0,Signal Man / Fire Man,16/06/2025,morning,2025-06-16 04:37:01.431348,252,
1109,2025-06-16 04:37:01.497109,0,Daily Wage Labour,16/06/2025,morning,2025-06-16 04:37:01.497111,252,
1110,2025-06-16 04:37:01.562456,0,Others,16/06/2025,morning,2025-06-16 04:37:01.562458,252,
1111,2025-06-16 11:41:48.02601,2,Fitter / Fabricator,16/06/2025,afternoon,2025-06-16 11:41:48.026011,250,
1112,2025-06-16 11:41:48.088471,2,Rigger / Helper,16/06/2025,afternoon,2025-06-16 11:41:48.088473,250,
1113,2025-06-16 11:41:48.15073,0,Welder / Gas Cutter / Grinder,16/06/2025,afternoon,2025-06-16 11:41:48.150731,250,
1114,2025-06-16 11:41:48.212988,0,Signal Man / Fire Man,16/06/2025,afternoon,2025-06-16 11:41:48.21299,250,
1115,2025-06-16 11:41:48.275248,0,Daily Wage Labour,16/06/2025,afternoon,2025-06-16 11:41:48.275249,250,
1116,2025-06-16 11:41:48.337465,0,Others,16/06/2025,afternoon,2025-06-16 11:41:48.337467,250,
1117,2025-06-16 11:42:37.743307,2,Welder / Gas Cutter / Grinder,16/06/2025,afternoon,2025-06-16 11:42:37.743308,252,
1118,2025-06-16 11:42:37.801158,8,Fitter / Fabricator,16/06/2025,afternoon,2025-06-16 11:42:37.801159,252,
1119,2025-06-16 11:42:37.858862,8,Rigger / Helper,16/06/2025,afternoon,2025-06-16 11:42:37.858864,252,
1120,2025-06-16 11:42:37.916556,0,Signal Man / Fire Man,16/06/2025,afternoon,2025-06-16 11:42:37.916558,252,
1121,2025-06-16 11:42:37.974256,0,Daily Wage Labour,16/06/2025,afternoon,2025-06-16 11:42:37.974258,252,
1122,2025-06-16 11:42:38.032392,0,Others,16/06/2025,afternoon,2025-06-16 11:42:38.032394,252,
1123,2025-06-17 04:04:27.286696,2,Fitter / Fabricator,17/06/2025,morning,2025-06-17 04:04:27.286698,250,
1124,2025-06-17 04:04:27.350541,1,Rigger / Helper,17/06/2025,morning,2025-06-17 04:04:27.350542,250,
1125,2025-06-17 04:04:27.414335,0,Welder / Gas Cutter / Grinder,17/06/2025,morning,2025-06-17 04:04:27.414337,250,
1126,2025-06-17 04:04:27.478417,0,Signal Man / Fire Man,17/06/2025,morning,2025-06-17 04:04:27.478419,250,
1127,2025-06-17 04:04:27.542226,0,Daily Wage Labour,17/06/2025,morning,2025-06-17 04:04:27.542227,250,
1128,2025-06-17 04:04:27.606078,0,Others,17/06/2025,morning,2025-06-17 04:04:27.60608,250,
1129,2025-06-17 04:04:49.022501,2,Welder / Gas Cutter / Grinder,17/06/2025,morning,2025-06-17 04:04:49.022502,252,
1130,2025-06-17 04:04:49.080325,8,Fitter / Fabricator,17/06/2025,morning,2025-06-17 04:04:49.080327,252,
1131,2025-06-17 04:04:49.137963,8,Rigger / Helper,17/06/2025,morning,2025-06-17 04:04:49.137965,252,
1132,2025-06-17 04:04:49.195778,0,Signal Man / Fire Man,17/06/2025,morning,2025-06-17 04:04:49.195779,252,
1133,2025-06-17 04:04:49.253457,0,Daily Wage Labour,17/06/2025,morning,2025-06-17 04:04:49.253459,252,
1134,2025-06-17 04:04:49.311203,0,Others,17/06/2025,morning,2025-06-17 04:04:49.311204,252,
1135,2025-06-17 05:43:16.125125,2,Others,17/06/2025,morning,2025-06-17 05:43:16.125126,253,
1136,2025-06-17 05:43:16.187845,0,Welder / Gas Cutter / Grinder,17/06/2025,morning,2025-06-17 05:43:16.187846,253,
1137,2025-06-17 05:43:16.250357,0,Fitter / Fabricator,17/06/2025,morning,2025-06-17 05:43:16.250358,253,
1138,2025-06-17 05:43:16.313292,0,Rigger / Helper,17/06/2025,morning,2025-06-17 05:43:16.313293,253,
1139,2025-06-17 05:43:16.375941,0,Signal Man / Fire Man,17/06/2025,morning,2025-06-17 05:43:16.375942,253,
1140,2025-06-17 05:43:16.438386,0,Daily Wage Labour,17/06/2025,morning,2025-06-17 05:43:16.438387,253,
1141,2025-06-17 05:43:44.169742,0,Welder / Gas Cutter / Grinder,17/06/2025,morning,2025-06-17 05:43:44.169743,254,
1142,2025-06-17 05:43:44.233607,0,Fitter / Fabricator,17/06/2025,morning,2025-06-17 05:43:44.233608,254,
1143,2025-06-17 05:43:44.297167,0,Rigger / Helper,17/06/2025,morning,2025-06-17 05:43:44.297168,254,
1144,2025-06-17 05:43:44.360749,0,Signal Man / Fire Man,17/06/2025,morning,2025-06-17 05:43:44.360751,254,
1145,2025-06-17 05:43:44.424402,0,Daily Wage Labour,17/06/2025,morning,2025-06-17 05:43:44.424403,254,
1146,2025-06-17 05:43:44.488592,0,Others,17/06/2025,morning,2025-06-17 05:43:44.488593,254,
1147,2025-06-17 08:53:55.239371,2,Fitter / Fabricator,17/06/2025,afternoon,2025-06-17 08:53:55.239373,250,
1148,2025-06-17 08:53:55.296232,1,Rigger / Helper,17/06/2025,afternoon,2025-06-17 08:53:55.296234,250,
1149,2025-06-17 08:53:55.352875,0,Welder / Gas Cutter / Grinder,17/06/2025,afternoon,2025-06-17 08:53:55.352877,250,
1150,2025-06-17 08:53:55.410911,0,Signal Man / Fire Man,17/06/2025,afternoon,2025-06-17 08:53:55.410912,250,
1151,2025-06-17 08:53:55.467438,0,Daily Wage Labour,17/06/2025,afternoon,2025-06-17 08:53:55.46744,250,
1152,2025-06-17 08:53:55.523973,0,Others,17/06/2025,afternoon,2025-06-17 08:53:55.523974,250,
1153,2025-06-17 08:55:07.975034,2,Welder / Gas Cutter / Grinder,17/06/2025,afternoon,2025-06-17 08:55:07.975036,252,
1154,2025-06-17 08:55:08.032214,8,Fitter / Fabricator,17/06/2025,afternoon,2025-06-17 08:55:08.032216,252,
1155,2025-06-17 08:55:08.088931,8,Rigger / Helper,17/06/2025,afternoon,2025-06-17 08:55:08.088932,252,
1156,2025-06-17 08:55:08.145373,0,Signal Man / Fire Man,17/06/2025,afternoon,2025-06-17 08:55:08.145374,252,
1157,2025-06-17 08:55:08.201925,0,Daily Wage Labour,17/06/2025,afternoon,2025-06-17 08:55:08.201927,252,
1158,2025-06-17 08:55:08.258918,0,Others,17/06/2025,afternoon,2025-06-17 08:55:08.25892,252,
1159,2025-06-17 11:41:31.145603,2,Others,17/06/2025,afternoon,2025-06-17 11:41:31.145604,253,Roof%20Painting%20going%20on%20
1160,2025-06-17 11:41:31.209088,0,Welder / Gas Cutter / Grinder,17/06/2025,afternoon,2025-06-17 11:41:31.209089,253,Roof%20Painting%20going%20on%20
1161,2025-06-17 11:41:31.272629,0,Fitter / Fabricator,17/06/2025,afternoon,2025-06-17 11:41:31.272631,253,Roof%20Painting%20going%20on%20
1162,2025-06-17 11:41:31.336011,0,Rigger / Helper,17/06/2025,afternoon,2025-06-17 11:41:31.336012,253,Roof%20Painting%20going%20on%20
1163,2025-06-17 11:41:31.399349,0,Signal Man / Fire Man,17/06/2025,afternoon,2025-06-17 11:41:31.39935,253,Roof%20Painting%20going%20on%20
1164,2025-06-17 11:41:31.462779,0,Daily Wage Labour,17/06/2025,afternoon,2025-06-17 11:41:31.46278,253,Roof%20Painting%20going%20on%20
1165,2025-06-17 11:45:30.202633,0,Welder / Gas Cutter / Grinder,17/06/2025,afternoon,2025-06-17 11:45:30.202635,254,
1166,2025-06-17 11:45:30.265712,0,Fitter / Fabricator,17/06/2025,afternoon,2025-06-17 11:45:30.265714,254,
1167,2025-06-17 11:45:30.328825,0,Rigger / Helper,17/06/2025,afternoon,2025-06-17 11:45:30.328826,254,
1168,2025-06-17 11:45:30.392131,0,Signal Man / Fire Man,17/06/2025,afternoon,2025-06-17 11:45:30.392132,254,
1169,2025-06-17 11:45:30.455424,0,Daily Wage Labour,17/06/2025,afternoon,2025-06-17 11:45:30.455425,254,
1170,2025-06-17 11:45:30.51855,0,Others,17/06/2025,afternoon,2025-06-17 11:45:30.518552,254,
1171,2025-06-18 04:26:29.150627,2,Fitter / Fabricator,18/06/2025,morning,2025-06-18 04:26:29.150628,250,
1172,2025-06-18 04:26:29.215869,2,Rigger / Helper,18/06/2025,morning,2025-06-18 04:26:29.215891,250,
1173,2025-06-18 04:26:29.281021,0,Welder / Gas Cutter / Grinder,18/06/2025,morning,2025-06-18 04:26:29.281023,250,
1174,2025-06-18 04:26:29.346177,0,Signal Man / Fire Man,18/06/2025,morning,2025-06-18 04:26:29.346179,250,
1175,2025-06-18 04:26:29.411571,0,Daily Wage Labour,18/06/2025,morning,2025-06-18 04:26:29.411572,250,
1176,2025-06-18 04:26:29.476701,0,Others,18/06/2025,morning,2025-06-18 04:26:29.476702,250,
1177,2025-06-18 04:26:58.3898,2,Welder / Gas Cutter / Grinder,18/06/2025,morning,2025-06-18 04:26:58.389801,252,
1178,2025-06-18 04:26:58.452904,7,Fitter / Fabricator,18/06/2025,morning,2025-06-18 04:26:58.452905,252,
1179,2025-06-18 04:26:58.518591,7,Rigger / Helper,18/06/2025,morning,2025-06-18 04:26:58.518593,252,
1180,2025-06-18 04:26:58.581574,0,Signal Man / Fire Man,18/06/2025,morning,2025-06-18 04:26:58.581576,252,
1181,2025-06-18 04:26:58.644652,0,Daily Wage Labour,18/06/2025,morning,2025-06-18 04:26:58.644653,252,
1182,2025-06-18 04:26:58.707654,0,Others,18/06/2025,morning,2025-06-18 04:26:58.707655,252,
1183,2025-06-18 06:40:13.276164,2,Others,18/06/2025,morning,2025-06-18 06:40:13.276165,253,
1184,2025-06-18 06:40:13.340278,0,Welder / Gas Cutter / Grinder,18/06/2025,morning,2025-06-18 06:40:13.340279,253,
1185,2025-06-18 06:40:13.404045,0,Fitter / Fabricator,18/06/2025,morning,2025-06-18 06:40:13.404046,253,
1186,2025-06-18 06:40:13.468929,0,Rigger / Helper,18/06/2025,morning,2025-06-18 06:40:13.46893,253,
1187,2025-06-18 06:40:13.532833,0,Signal Man / Fire Man,18/06/2025,morning,2025-06-18 06:40:13.532834,253,
1188,2025-06-18 06:40:13.5967,0,Daily Wage Labour,18/06/2025,morning,2025-06-18 06:40:13.596701,253,
1189,2025-06-18 06:41:08.460736,3,Fitter / Fabricator,18/06/2025,morning,2025-06-18 06:41:08.460737,254,
1190,2025-06-18 06:41:08.525577,1,Rigger / Helper,18/06/2025,morning,2025-06-18 06:41:08.525579,254,
1191,2025-06-18 06:41:08.590018,0,Welder / Gas Cutter / Grinder,18/06/2025,morning,2025-06-18 06:41:08.59002,254,
1192,2025-06-18 06:41:08.654348,0,Signal Man / Fire Man,18/06/2025,morning,2025-06-18 06:41:08.654349,254,
1193,2025-06-18 06:41:08.718685,0,Daily Wage Labour,18/06/2025,morning,2025-06-18 06:41:08.718686,254,
1194,2025-06-18 06:41:08.783115,0,Others,18/06/2025,morning,2025-06-18 06:41:08.783117,254,
1195,2025-06-18 10:35:51.806675,2,Fitter / Fabricator,18/06/2025,afternoon,2025-06-18 10:35:51.806676,250,
1196,2025-06-18 10:35:51.86876,2,Rigger / Helper,18/06/2025,afternoon,2025-06-18 10:35:51.868761,250,
1197,2025-06-18 10:35:51.930898,0,Welder / Gas Cutter / Grinder,18/06/2025,afternoon,2025-06-18 10:35:51.930899,250,
1198,2025-06-18 10:35:51.993117,0,Signal Man / Fire Man,18/06/2025,afternoon,2025-06-18 10:35:51.993118,250,
1199,2025-06-18 10:35:52.055186,0,Daily Wage Labour,18/06/2025,afternoon,2025-06-18 10:35:52.055187,250,
1200,2025-06-18 10:35:52.117231,0,Others,18/06/2025,afternoon,2025-06-18 10:35:52.117233,250,
1201,2025-06-18 10:36:40.393734,2,Welder / Gas Cutter / Grinder,18/06/2025,afternoon,2025-06-18 10:36:40.393736,252,
1202,2025-06-18 10:36:40.455736,7,Fitter / Fabricator,18/06/2025,afternoon,2025-06-18 10:36:40.455737,252,
1203,2025-06-18 10:36:40.517821,8,Rigger / Helper,18/06/2025,afternoon,2025-06-18 10:36:40.517822,252,
1204,2025-06-18 10:36:40.579868,0,Signal Man / Fire Man,18/06/2025,afternoon,2025-06-18 10:36:40.57987,252,
1205,2025-06-18 10:36:40.641894,0,Daily Wage Labour,18/06/2025,afternoon,2025-06-18 10:36:40.641895,252,
1206,2025-06-18 10:36:40.703846,0,Others,18/06/2025,afternoon,2025-06-18 10:36:40.703847,252,
1207,2025-06-18 11:47:08.828411,2,Others,18/06/2025,afternoon,2025-06-18 11:47:08.828413,253,
1208,2025-06-18 11:47:08.893021,0,Welder / Gas Cutter / Grinder,18/06/2025,afternoon,2025-06-18 11:47:08.893023,253,
1209,2025-06-18 11:47:08.957638,0,Fitter / Fabricator,18/06/2025,afternoon,2025-06-18 11:47:08.957639,253,
1210,2025-06-18 11:47:09.022181,0,Rigger / Helper,18/06/2025,afternoon,2025-06-18 11:47:09.022182,253,
1211,2025-06-18 11:47:09.086725,0,Signal Man / Fire Man,18/06/2025,afternoon,2025-06-18 11:47:09.086726,253,
1212,2025-06-18 11:47:09.151946,0,Daily Wage Labour,18/06/2025,afternoon,2025-06-18 11:47:09.151947,253,
1213,2025-06-18 11:47:58.674961,3,Fitter / Fabricator,18/06/2025,afternoon,2025-06-18 11:47:58.674963,254,
1214,2025-06-18 11:47:58.739425,1,Rigger / Helper,18/06/2025,afternoon,2025-06-18 11:47:58.739427,254,
1215,2025-06-18 11:47:58.80395,0,Welder / Gas Cutter / Grinder,18/06/2025,afternoon,2025-06-18 11:47:58.803952,254,
1216,2025-06-18 11:47:58.868449,0,Signal Man / Fire Man,18/06/2025,afternoon,2025-06-18 11:47:58.868451,254,
1217,2025-06-18 11:47:58.933,0,Daily Wage Labour,18/06/2025,afternoon,2025-06-18 11:47:58.933001,254,
1218,2025-06-18 11:47:58.997647,0,Others,18/06/2025,afternoon,2025-06-18 11:47:58.997648,254,
1219,2025-06-19 06:22:51.802061,4,Fitter / Fabricator,19/06/2025,morning,2025-06-19 06:22:51.802063,250,
1220,2025-06-19 06:22:51.865116,6,Rigger / Helper,19/06/2025,morning,2025-06-19 06:22:51.865118,250,
1221,2025-06-19 06:22:51.928449,0,Welder / Gas Cutter / Grinder,19/06/2025,morning,2025-06-19 06:22:51.92845,250,
1222,2025-06-19 06:22:51.991281,0,Signal Man / Fire Man,19/06/2025,morning,2025-06-19 06:22:51.991283,250,
1223,2025-06-19 06:22:52.054204,0,Daily Wage Labour,19/06/2025,morning,2025-06-19 06:22:52.054206,250,
1224,2025-06-19 06:22:52.117086,0,Others,19/06/2025,morning,2025-06-19 06:22:52.117087,250,
1225,2025-06-19 06:23:39.865595,1,Welder / Gas Cutter / Grinder,19/06/2025,morning,2025-06-19 06:23:39.865596,252,
1226,2025-06-19 06:23:39.928526,5,Fitter / Fabricator,19/06/2025,morning,2025-06-19 06:23:39.928527,252,
1227,2025-06-19 06:23:39.99154,6,Rigger / Helper,19/06/2025,morning,2025-06-19 06:23:39.991541,252,
1228,2025-06-19 06:23:40.054564,0,Signal Man / Fire Man,19/06/2025,morning,2025-06-19 06:23:40.054566,252,
1229,2025-06-19 06:23:40.117531,0,Daily Wage Labour,19/06/2025,morning,2025-06-19 06:23:40.117533,252,
1230,2025-06-19 06:23:40.180494,0,Others,19/06/2025,morning,2025-06-19 06:23:40.180495,252,
1231,2025-06-19 08:47:55.795485,3,Others,19/06/2025,morning,2025-06-19 08:47:55.795486,253,
1232,2025-06-19 08:47:55.860438,0,Welder / Gas Cutter / Grinder,19/06/2025,morning,2025-06-19 08:47:55.860439,253,
1233,2025-06-19 08:47:55.925184,0,Fitter / Fabricator,19/06/2025,morning,2025-06-19 08:47:55.925185,253,
1234,2025-06-19 08:47:55.989913,0,Rigger / Helper,19/06/2025,morning,2025-06-19 08:47:55.989914,253,
1235,2025-06-19 08:47:56.054744,0,Signal Man / Fire Man,19/06/2025,morning,2025-06-19 08:47:56.054745,253,
1236,2025-06-19 08:47:56.119508,0,Daily Wage Labour,19/06/2025,morning,2025-06-19 08:47:56.11951,253,
1237,2025-06-19 08:49:09.81881,3,Others,19/06/2025,afternoon,2025-06-19 08:49:09.818812,253,
1238,2025-06-19 08:49:09.87719,0,Welder / Gas Cutter / Grinder,19/06/2025,afternoon,2025-06-19 08:49:09.877192,253,
1239,2025-06-19 08:49:09.935758,0,Fitter / Fabricator,19/06/2025,afternoon,2025-06-19 08:49:09.935759,253,
1240,2025-06-19 08:49:09.994064,0,Rigger / Helper,19/06/2025,afternoon,2025-06-19 08:49:09.994065,253,
1241,2025-06-19 08:49:10.054539,0,Signal Man / Fire Man,19/06/2025,afternoon,2025-06-19 08:49:10.054541,253,
1242,2025-06-19 08:49:10.112779,0,Daily Wage Labour,19/06/2025,afternoon,2025-06-19 08:49:10.11278,253,
1243,2025-06-19 08:52:12.086039,2,Fitter / Fabricator,19/06/2025,morning,2025-06-19 08:52:12.086041,254,
1244,2025-06-19 08:52:12.144665,2,Rigger / Helper,19/06/2025,morning,2025-06-19 08:52:12.144667,254,
1245,2025-06-19 08:52:12.203199,0,Welder / Gas Cutter / Grinder,19/06/2025,morning,2025-06-19 08:52:12.2032,254,
1246,2025-06-19 08:52:12.261506,0,Signal Man / Fire Man,19/06/2025,morning,2025-06-19 08:52:12.261507,254,
1247,2025-06-19 08:52:12.319818,0,Daily Wage Labour,19/06/2025,morning,2025-06-19 08:52:12.319826,254,
1248,2025-06-19 08:52:12.378142,0,Others,19/06/2025,morning,2025-06-19 08:52:12.378143,254,
1249,2025-06-19 08:54:37.044681,2,Fitter / Fabricator,19/06/2025,afternoon,2025-06-19 08:54:37.044683,254,Same%20work%20in%20progress%20-%2015%20nos%20re-fixed%2F40
1250,2025-06-19 08:54:37.109454,2,Rigger / Helper,19/06/2025,afternoon,2025-06-19 08:54:37.109455,254,Same%20work%20in%20progress%20-%2015%20nos%20re-fixed%2F40
1251,2025-06-19 08:54:37.174218,0,Welder / Gas Cutter / Grinder,19/06/2025,afternoon,2025-06-19 08:54:37.17422,254,Same%20work%20in%20progress%20-%2015%20nos%20re-fixed%2F40
1252,2025-06-19 08:54:37.238966,0,Signal Man / Fire Man,19/06/2025,afternoon,2025-06-19 08:54:37.238967,254,Same%20work%20in%20progress%20-%2015%20nos%20re-fixed%2F40
